_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,age,are_you_interested_in_knowing_the_realtime_waiting_time_before_serviced_in_a_restaurantbankshopping_mall,busdelay,gasprice,gender,gym,infocredit,infopay,library,maxcount,noise,parkspace,restline,resttable,resttime,smartphone,sun,trafficjam
520297520,8/7/2014 01:58:27,false,1347038046,8/7/2014 01:57:36,neodev,0.5968,28105641,USA,VA,Manassas,207.244.77.18,18-24 years old,,"Yes, I would like to know whether the delay time is none (0 min), short (1-5 min), medium (5-10 min) or long (> 10 min)","Yes, I would like to know whether the price is below average or above average",Male,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",Yes,Yes,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",10,"Yes, I would like to know whether the noise level is low, medium or high","Yes, I would like to know whether the number of available parking spaces is none (0), few (1-5), moderate (5-10) or plenty (>10)","Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)","Yes, I would like to know whether the number of available tables is none (0), few (1-3), moderate (3-6) or plenty (>6)","Yes, I would like to know whether the waiting time is none (0 min), short (1-5 min), medium (5-10 min) or long (>10 min)",,East,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 01:58:33,false,1347038153,8/7/2014 01:54:58,getpaid,0.5651,22431356,USA,NY,Rochester,74.74.173.126,25-34 years old,,"Yes, I would like to know the exact delay time in terms of minutes (e.g., 12 min)","Yes, I would like to know the exact price in terms of dollars",Male,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",Yes,Yes,No,20,"Yes, I would like to know whether the noise level is low, medium or high","Yes, I would like to know the exact number of available parking spaces","Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)","Yes, I would like to know whether the number of available tables is none (0), few (1-3), moderate (3-6) or plenty (>6)","Yes, I would like to know whether the waiting time is none (0 min), short (1-5 min), medium (5-10 min) or long (>10 min)",,East,"Yes, I would like to know the exact number of vehicles (e.g., 214) moving slowly along a road"
520297520,8/7/2014 02:00:58,false,1347043036,8/7/2014 02:00:08,instagc,0.5526,15766094,USA,MI,Detroit,71.205.58.60,35-44 years old,,"Yes, I would like to know whether the delay time is none (0 min), short (1-5 min), medium (5-10 min) or long (> 10 min)","Yes, I would like to know whether the price is below average or above average",Female,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",Yes,Yes,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",5,"Yes, I would like to know whether the noise level is low, medium or high","Yes, I would like to know whether the number of available parking spaces is none (0), few (1-5), moderate (5-10) or plenty (>10)","Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)","Yes, I would like to know whether the number of available tables is none (0), few (1-3), moderate (3-6) or plenty (>6)","Yes, I would like to know whether the waiting time is none (0 min), short (1-5 min), medium (5-10 min) or long (>10 min)",,North,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 02:02:16,false,1347045476,8/7/2014 02:00:31,clixsense,0.3246,18053528,USA,CA,Los Angeles,64.203.38.247,45-54 years old,,No,No,Male,No,No,No,No,5,No,No,No,No,No,,East,No
520297520,8/7/2014 02:07:49,false,1347055777,8/7/2014 02:05:09,bitcoinget,0.5726,24964698,USA,NY,Newburgh,69.206.156.136,25-34 years old,,"Yes, I would like to know the exact delay time in terms of minutes (e.g., 12 min)","Yes, I would like to know the exact price in terms of dollars",Male,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",Yes,Yes,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",50,"Yes, I would like to know whether the noise level is low, medium or high","Yes, I would like to know the exact number of available parking spaces","Yes, I would like to know the exact number of people waiting in the line (e.g., 11 people)","Yes, I would like to know the exact number of available tables","Yes, I would like to know whether the waiting time is none (0 min), short (1-5 min), medium (5-10 min) or long (>10 min)",,East,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 02:08:36,false,1347057076,8/7/2014 02:06:45,clixsense,0.5847,21406414,USA,NY,Spencerport,50.122.189.231,55-64 years old,,"Yes, I would like to know whether the delay time is none (0 min), short (1-5 min), medium (5-10 min) or long (> 10 min)","Yes, I would like to know the exact price in terms of dollars",Female,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",Yes,Yes,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",5,"Yes, I would like to know whether the noise level is low, medium or high","Yes, I would like to know whether the number of available parking spaces is none (0), few (1-5), moderate (5-10) or plenty (>10)","Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)","Yes, I would like to know whether the number of available tables is none (0), few (1-3), moderate (3-6) or plenty (>6)","Yes, I would like to know the exact waiting time in terms of minutes (e.g., 8 min)",,East,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 02:11:53,false,1347063175,8/7/2014 02:08:48,eup_slw,0.4919,21665504,USA,OH,Mantua,65.25.47.0,25-34 years old,,"Yes, I would like to know the exact delay time in terms of minutes (e.g., 12 min)","Yes, I would like to know the exact price in terms of dollars",Male,No,Yes,Yes,"Yes, I would like to know the exact number of available power sockets",30,"Yes, I would like to know the exact noise level in dB (e.g., 42 dB)","Yes, I would like to know the exact number of available parking spaces","Yes, I would like to know the exact number of people waiting in the line (e.g., 11 people)","Yes, I would like to know the exact number of available tables","Yes, I would like to know the exact waiting time in terms of minutes (e.g., 8 min)",,East,"Yes, I would like to know the exact number of vehicles (e.g., 214) moving slowly along a road"
520297520,8/7/2014 02:17:48,false,1347074168,8/7/2014 02:16:40,tremorgames,0.5886,21356751,USA,FL,Orlando,67.8.203.231,18-24 years old,,"Yes, I would like to know whether the delay time is none (0 min), short (1-5 min), medium (5-10 min) or long (> 10 min)","Yes, I would like to know whether the price is below average or above average",Male,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",Yes,Yes,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",30,"Yes, I would like to know whether the noise level is low, medium or high","Yes, I would like to know whether the number of available parking spaces is none (0), few (1-5), moderate (5-10) or plenty (>10)","Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)","Yes, I would like to know whether the number of available tables is none (0), few (1-3), moderate (3-6) or plenty (>6)","Yes, I would like to know whether the waiting time is none (0 min), short (1-5 min), medium (5-10 min) or long (>10 min)",,East,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 02:18:43,false,1347075735,8/7/2014 02:15:32,clixsense,0.4819,14203754,USA,OH,West Chester,174.101.213.201,35-44 years old,,"Yes, I would like to know the exact delay time in terms of minutes (e.g., 12 min)",No,Female,No,Yes,Yes,No,10,No,"Yes, I would like to know the exact number of available parking spaces",No,No,No,,East,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 02:19:03,false,1347076477,8/7/2014 02:14:07,neodev,0.4848,21491991,USA,FL,Pompano Beach,209.124.118.191,18-24 years old,,"Yes, I would like to know the exact delay time in terms of minutes (e.g., 12 min)","Yes, I would like to know the exact price in terms of dollars",Male,No,No,Yes,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",10,"Yes, I would like to know the exact noise level in dB (e.g., 42 dB)","Yes, I would like to know the exact number of available parking spaces","Yes, I would like to know the exact number of people waiting in the line (e.g., 11 people)","Yes, I would like to know whether the number of available tables is none (0), few (1-3), moderate (3-6) or plenty (>6)","Yes, I would like to know the exact waiting time in terms of minutes (e.g., 8 min)",,East,No
520297520,8/7/2014 02:19:10,false,1347076649,8/7/2014 02:16:04,neodev,0.4864,28667567,USA,NJ,Toms River,68.37.91.167,18-24 years old,,"Yes, I would like to know the exact delay time in terms of minutes (e.g., 12 min)","Yes, I would like to know the exact price in terms of dollars",Male,"Yes, I would like to know the exact number of unoccupied facilities",No,No,"Yes, I would like to know the exact number of available power sockets",20,"Yes, I would like to know whether the noise level is low, medium or high","Yes, I would like to know the exact number of available parking spaces","Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)","Yes, I would like to know the exact number of available tables","Yes, I would like to know whether the waiting time is none (0 min), short (1-5 min), medium (5-10 min) or long (>10 min)",,East,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 02:20:13,false,1347078528,8/7/2014 02:19:12,coinworker,0.587,23778084,USA,PA,State College,71.207.23.37,25-34 years old,,"Yes, I would like to know the exact delay time in terms of minutes (e.g., 12 min)","Yes, I would like to know the exact price in terms of dollars",Male,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",No,Yes,No,10,"Yes, I would like to know whether the noise level is low, medium or high","Yes, I would like to know the exact number of available parking spaces","Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)","Yes, I would like to know whether the number of available tables is none (0), few (1-3), moderate (3-6) or plenty (>6)","Yes, I would like to know whether the waiting time is none (0 min), short (1-5 min), medium (5-10 min) or long (>10 min)",,East,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 02:27:40,false,1347092718,8/7/2014 02:25:43,neodev,0.5343,26470218,USA,CA,San Clemente,68.96.82.181,25-34 years old,,"Yes, I would like to know whether the delay time is none (0 min), short (1-5 min), medium (5-10 min) or long (> 10 min)","Yes, I would like to know the exact price in terms of dollars",Male,"Yes, I would like to know the exact number of unoccupied facilities",Yes,Yes,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",50,"Yes, I would like to know whether the noise level is low, medium or high","Yes, I would like to know whether the number of available parking spaces is none (0), few (1-5), moderate (5-10) or plenty (>10)","Yes, I would like to know the exact number of people waiting in the line (e.g., 11 people)","Yes, I would like to know whether the number of available tables is none (0), few (1-3), moderate (3-6) or plenty (>6)","Yes, I would like to know the exact waiting time in terms of minutes (e.g., 8 min)",,East,"Yes, I would like to know the exact number of vehicles (e.g., 214) moving slowly along a road"
520297520,8/7/2014 02:29:48,false,1347096705,8/7/2014 02:14:38,clixsense,0.5718,24438003,USA,KY,Erlanger,74.140.119.181,35-44 years old,,No,"Yes, I would like to know whether the price is below average or above average",Female,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",Yes,Yes,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",10,"Yes, I would like to know whether the noise level is low, medium or high",No,"Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)","Yes, I would like to know whether the number of available tables is none (0), few (1-3), moderate (3-6) or plenty (>6)","Yes, I would like to know whether the waiting time is none (0 min), short (1-5 min), medium (5-10 min) or long (>10 min)",,East,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 02:30:11,false,1347097356,8/7/2014 02:26:35,clixsense,0.5454,6334920,USA,NY,Syracuse,108.183.202.106,45-54 years old,,"Yes, I would like to know whether the delay time is none (0 min), short (1-5 min), medium (5-10 min) or long (> 10 min)","Yes, I would like to know the exact price in terms of dollars",Male,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",Yes,Yes,No,20,No,"Yes, I would like to know whether the number of available parking spaces is none (0), few (1-5), moderate (5-10) or plenty (>10)","Yes, I would like to know the exact number of people waiting in the line (e.g., 11 people)","Yes, I would like to know whether the number of available tables is none (0), few (1-3), moderate (3-6) or plenty (>6)","Yes, I would like to know the exact waiting time in terms of minutes (e.g., 8 min)",,East,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 02:32:27,false,1347101416,8/7/2014 02:31:47,clixsense,0.5522,18408026,USA,WA,Tacoma,131.191.72.163,25-34 years old,,"Yes, I would like to know the exact delay time in terms of minutes (e.g., 12 min)","Yes, I would like to know whether the price is below average or above average",Female,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",Yes,Yes,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",20,"Yes, I would like to know whether the noise level is low, medium or high","Yes, I would like to know the exact number of available parking spaces","Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)","Yes, I would like to know the exact number of available tables","Yes, I would like to know the exact waiting time in terms of minutes (e.g., 8 min)",,East,"Yes, I would like to know the exact number of vehicles (e.g., 214) moving slowly along a road"
520297520,8/7/2014 02:32:42,false,1347101896,8/7/2014 02:31:42,prodege,0.6035,26643631,USA,NY,East Amherst,96.243.31.79,25-34 years old,,"Yes, I would like to know whether the delay time is none (0 min), short (1-5 min), medium (5-10 min) or long (> 10 min)","Yes, I would like to know whether the price is below average or above average",Female,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",Yes,Yes,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",50,"Yes, I would like to know whether the noise level is low, medium or high","Yes, I would like to know whether the number of available parking spaces is none (0), few (1-5), moderate (5-10) or plenty (>10)","Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)","Yes, I would like to know whether the number of available tables is none (0), few (1-3), moderate (3-6) or plenty (>6)","Yes, I would like to know whether the waiting time is none (0 min), short (1-5 min), medium (5-10 min) or long (>10 min)",,East,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 02:35:19,false,1347106445,8/7/2014 02:32:49,instagc,0.4167,21889785,USA,MI,Byron Center,71.205.70.101,25-34 years old,,No,No,Male,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",No,Yes,No,40,No,No,"Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)",No,"Yes, I would like to know whether the waiting time is none (0 min), short (1-5 min), medium (5-10 min) or long (>10 min)",,West,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 02:37:27,false,1347110316,8/7/2014 02:34:05,prodege,0.5252,2112439,USA,OK,Norman,162.228.151.72,25-34 years old,,"Yes, I would like to know whether the delay time is none (0 min), short (1-5 min), medium (5-10 min) or long (> 10 min)","Yes, I would like to know the exact price in terms of dollars",Female,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",No,Yes,No,20,"Yes, I would like to know the exact noise level in dB (e.g., 42 dB)",No,"Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)","Yes, I would like to know the exact number of available tables","Yes, I would like to know whether the waiting time is none (0 min), short (1-5 min), medium (5-10 min) or long (>10 min)",,East,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 02:40:03,false,1347115426,8/7/2014 02:35:42,clixsense,0.6142,20204751,USA,IL,Crystal Lake,99.28.252.97,25-34 years old,,"Yes, I would like to know the exact delay time in terms of minutes (e.g., 12 min)","Yes, I would like to know the exact price in terms of dollars",Male,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",Yes,Yes,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",20,"Yes, I would like to know whether the noise level is low, medium or high","Yes, I would like to know whether the number of available parking spaces is none (0), few (1-5), moderate (5-10) or plenty (>10)","Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)","Yes, I would like to know whether the number of available tables is none (0), few (1-3), moderate (3-6) or plenty (>6)","Yes, I would like to know the exact waiting time in terms of minutes (e.g., 8 min)",,East,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 02:45:41,false,1347127114,8/7/2014 02:45:03,prodege,0.4061,14325056,USA,OH,Dublin,65.24.191.116,25-34 years old,,"Yes, I would like to know the exact delay time in terms of minutes (e.g., 12 min)","Yes, I would like to know the exact price in terms of dollars",Female,"Yes, I would like to know the exact number of unoccupied facilities",Yes,No,"Yes, I would like to know the exact number of available power sockets",5,"Yes, I would like to know the exact noise level in dB (e.g., 42 dB)","Yes, I would like to know the exact number of available parking spaces","Yes, I would like to know the exact number of people waiting in the line (e.g., 11 people)","Yes, I would like to know the exact number of available tables","Yes, I would like to know the exact waiting time in terms of minutes (e.g., 8 min)",,South,"Yes, I would like to know the exact number of vehicles (e.g., 214) moving slowly along a road"
520297520,8/7/2014 02:49:43,false,1347135146,8/7/2014 02:48:47,irazoo,0.3232,13770088,USA,NY,Forest Hills,108.46.113.207,35-44 years old,,No,No,Female,No,No,No,No,5,No,No,No,No,No,,East,No
520297520,8/7/2014 02:49:53,false,1347135429,8/7/2014 02:46:54,prodege,0.5613,22277051,USA,NY,Massena,24.58.192.131,35-44 years old,,"Yes, I would like to know the exact delay time in terms of minutes (e.g., 12 min)","Yes, I would like to know the exact price in terms of dollars",Female,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",Yes,Yes,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",20,"Yes, I would like to know whether the noise level is low, medium or high","Yes, I would like to know whether the number of available parking spaces is none (0), few (1-5), moderate (5-10) or plenty (>10)","Yes, I would like to know the exact number of people waiting in the line (e.g., 11 people)","Yes, I would like to know whether the number of available tables is none (0), few (1-3), moderate (3-6) or plenty (>6)","Yes, I would like to know the exact waiting time in terms of minutes (e.g., 8 min)",,East,"Yes, I would like to know the exact number of vehicles (e.g., 214) moving slowly along a road"
520297520,8/7/2014 02:49:55,false,1347135474,8/7/2014 02:46:31,prodege,0.5441,4968858,USA,CA,Corona,99.44.120.153,35-44 years old,,"Yes, I would like to know whether the delay time is none (0 min), short (1-5 min), medium (5-10 min) or long (> 10 min)",No,Female,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",Yes,Yes,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",5,No,No,"Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)","Yes, I would like to know whether the number of available tables is none (0), few (1-3), moderate (3-6) or plenty (>6)","Yes, I would like to know whether the waiting time is none (0 min), short (1-5 min), medium (5-10 min) or long (>10 min)",,East,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 02:49:58,false,1347135597,8/7/2014 02:47:15,fusioncash,0.5047,19627865,USA,"","",70.92.145.76,55-64 years old,,"Yes, I would like to know the exact delay time in terms of minutes (e.g., 12 min)","Yes, I would like to know the exact price in terms of dollars",Female,"Yes, I would like to know the exact number of unoccupied facilities",No,Yes,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",30,"Yes, I would like to know whether the noise level is low, medium or high","Yes, I would like to know the exact number of available parking spaces","Yes, I would like to know the exact number of people waiting in the line (e.g., 11 people)","Yes, I would like to know whether the number of available tables is none (0), few (1-3), moderate (3-6) or plenty (>6)","Yes, I would like to know the exact waiting time in terms of minutes (e.g., 8 min)",,East,"Yes, I would like to know the exact number of vehicles (e.g., 214) moving slowly along a road"
520297520,8/7/2014 02:50:05,false,1347135813,8/7/2014 02:47:42,gifthulk,0.4934,21282849,USA,FL,Quincy,68.59.78.229,18-24 years old,,"Yes, I would like to know whether the delay time is none (0 min), short (1-5 min), medium (5-10 min) or long (> 10 min)",No,Male,"Yes, I would like to know the exact number of unoccupied facilities",Yes,Yes,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",30,No,"Yes, I would like to know the exact number of available parking spaces","Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)","Yes, I would like to know the exact number of available tables","Yes, I would like to know the exact waiting time in terms of minutes (e.g., 8 min)",,East,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 03:07:01,false,1347152141,8/7/2014 03:06:00,instagc,0.4964,15674426,USA,WI,Appleton,99.145.127.81,35-44 years old,,"Yes, I would like to know whether the delay time is none (0 min), short (1-5 min), medium (5-10 min) or long (> 10 min)","Yes, I would like to know whether the price is below average or above average",Male,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",No,No,"Yes, I would like to know the exact number of available power sockets",20,No,"Yes, I would like to know the exact number of available parking spaces","Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)","Yes, I would like to know whether the number of available tables is none (0), few (1-3), moderate (3-6) or plenty (>6)","Yes, I would like to know whether the waiting time is none (0 min), short (1-5 min), medium (5-10 min) or long (>10 min)",,East,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 03:08:05,false,1347152780,8/7/2014 03:07:18,prodege,0.5224,17561075,USA,NY,New York,67.221.255.98,18-24 years old,,"Yes, I would like to know whether the delay time is none (0 min), short (1-5 min), medium (5-10 min) or long (> 10 min)","Yes, I would like to know whether the price is below average or above average",Male,"Yes, I would like to know the exact number of unoccupied facilities",Yes,Yes,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",10,"Yes, I would like to know the exact noise level in dB (e.g., 42 dB)","Yes, I would like to know the exact number of available parking spaces","Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)","Yes, I would like to know whether the number of available tables is none (0), few (1-3), moderate (3-6) or plenty (>6)","Yes, I would like to know whether the waiting time is none (0 min), short (1-5 min), medium (5-10 min) or long (>10 min)",,East,"Yes, I would like to know the exact number of vehicles (e.g., 214) moving slowly along a road"
520297520,8/7/2014 03:11:23,false,1347154529,8/7/2014 03:10:59,prodege,0.455,13098030,USA,AR,Sherwood,68.51.6.161,35-44 years old,,"Yes, I would like to know the exact delay time in terms of minutes (e.g., 12 min)","Yes, I would like to know the exact price in terms of dollars",Female,"Yes, I would like to know the exact number of unoccupied facilities",Yes,No,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",10,"Yes, I would like to know whether the noise level is low, medium or high","Yes, I would like to know the exact number of available parking spaces","Yes, I would like to know the exact number of people waiting in the line (e.g., 11 people)","Yes, I would like to know the exact number of available tables",No,,South,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 03:14:04,false,1347155894,8/7/2014 03:11:54,clixsense,0.5486,6859607,USA,CO,Colorado Springs,76.25.11.154,35-44 years old,,"Yes, I would like to know whether the delay time is none (0 min), short (1-5 min), medium (5-10 min) or long (> 10 min)","Yes, I would like to know whether the price is below average or above average",Female,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",Yes,Yes,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",10,"Yes, I would like to know whether the noise level is low, medium or high","Yes, I would like to know whether the number of available parking spaces is none (0), few (1-5), moderate (5-10) or plenty (>10)","Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)","Yes, I would like to know whether the number of available tables is none (0), few (1-3), moderate (3-6) or plenty (>6)","Yes, I would like to know whether the waiting time is none (0 min), short (1-5 min), medium (5-10 min) or long (>10 min)",,South,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 03:16:33,false,1347157023,8/7/2014 03:14:00,bitcoinget,0.512,21629745,USA,MN,Jordan,75.72.129.196,35-44 years old,,"Yes, I would like to know whether the delay time is none (0 min), short (1-5 min), medium (5-10 min) or long (> 10 min)","Yes, I would like to know whether the price is below average or above average",Male,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",No,Yes,"Yes, I would like to know the exact number of available power sockets",50,"Yes, I would like to know whether the noise level is low, medium or high","Yes, I would like to know the exact number of available parking spaces","Yes, I would like to know the exact number of people waiting in the line (e.g., 11 people)","Yes, I would like to know the exact number of available tables","Yes, I would like to know whether the waiting time is none (0 min), short (1-5 min), medium (5-10 min) or long (>10 min)",,East,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 03:20:40,false,1347159144,8/7/2014 03:18:51,instagc,0.5673,15298546,USA,OH,Lorain,72.160.156.40,55-64 years old,,"Yes, I would like to know the exact delay time in terms of minutes (e.g., 12 min)","Yes, I would like to know the exact price in terms of dollars",Female,"Yes, I would like to know the exact number of unoccupied facilities",Yes,Yes,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",10,"Yes, I would like to know whether the noise level is low, medium or high","Yes, I would like to know whether the number of available parking spaces is none (0), few (1-5), moderate (5-10) or plenty (>10)","Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)","Yes, I would like to know the exact number of available tables","Yes, I would like to know whether the waiting time is none (0 min), short (1-5 min), medium (5-10 min) or long (>10 min)",,East,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 03:21:26,false,1347159519,8/7/2014 03:20:00,treasuretrooper,0.466,27609278,USA,MD,Hagerstown,24.89.18.59,35-44 years old,,"Yes, I would like to know the exact delay time in terms of minutes (e.g., 12 min)","Yes, I would like to know the exact price in terms of dollars",Male,No,Yes,Yes,No,5,No,No,No,No,No,,East,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
520297520,8/7/2014 03:23:35,false,1347160547,8/7/2014 03:22:54,elite,0.6029,28291831,USA,WY,Laramie,98.127.89.47,25-34 years old,,"Yes, I would like to know whether the delay time is none (0 min), short (1-5 min), medium (5-10 min) or long (> 10 min)","Yes, I would like to know whether the price is below average or above average",Male,"Yes, I would like to know whether the number of unoccupied facilities is none (0), few (1-5), moderate (5-10) or plenty (>10)",Yes,Yes,"Yes, I would like to know whether the number of available power sockets is none (0), few (1-5), moderate (5-10) or plenty (>10)",10,"Yes, I would like to know whether the noise level is low, medium or high","Yes, I would like to know whether the number of available parking spaces is none (0), few (1-5), moderate (5-10) or plenty (>10)","Yes, I would like to know whether the waiting line is none (0 people), short (1-5 people), medium (5-10 people) or long (>10 people)","Yes, I would like to know whether the number of available tables is none (0), few (1-3), moderate (3-6) or plenty (>6)","Yes, I would like to know whether the waiting time is none (0 min), short (1-5 min), medium (5-10 min) or long (>10 min)",,East,"Yes, I would like to know whether the status of traffic jam is light, moderate  or heavy"
