_unit_id,_created_at,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,how_many_people_are_waiting_in_line,the_difficulty_of_this_task_is,id,image_url
552964624,9/18/2014 02:15:54,1398263617,9/18/2014 02:14:13,neodev,0.515,12153090,USA,IL,Lake Zurich,68.60.238.241,18,Normal,count62,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (62).jpg
552964624,9/18/2014 02:42:47,1398287049,9/18/2014 02:42:10,meprizescf,0.5168,19539728,USA,"","",71.240.215.32,10,Normal,count62,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (62).jpg
552964624,9/18/2014 03:52:37,1398345880,9/18/2014 03:49:16,meprizescf,0.551,20411346,USA,TX,Sugar Land,71.30.184.46,43,Normal,count62,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (62).jpg
552964624,9/18/2014 03:55:23,1398347271,9/18/2014 03:54:58,neodev,0.3671,25638993,USA,FL,Miami,108.76.254.42,11,Easy,count62,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (62).jpg
552964624,9/18/2014 03:57:39,1398348604,9/18/2014 03:56:56,neodev,0.5553,11563866,USA,IL,Vernon Hills,24.13.205.245,17,Normal,count62,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (62).jpg
552964624,9/18/2014 10:31:21,1398500015,9/18/2014 10:30:30,instagc,0.5769,15445601,USA,FL,Jacksonville,24.129.68.254,14,Hard,count62,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (62).jpg
552964624,9/18/2014 11:39:09,1398525274,9/18/2014 11:38:33,meprizescf,0.5545,28483210,USA,"","",75.143.134.247,18,Normal,count62,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (62).jpg
552964624,9/18/2014 11:59:19,1398531871,9/18/2014 11:58:26,fusioncash,0.4592,22134305,USA,PA,York,174.49.215.36,50,Hard,count62,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (62).jpg
552964624,9/18/2014 12:21:24,1398538273,9/18/2014 12:20:25,clixsense,0.2643,29234307,USA,NC,Holly Springs,71.52.244.60,35,Easy,count62,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (62).jpg
552964624,9/18/2014 13:02:33,1398552517,9/18/2014 13:01:18,neodev,0.5337,12115558,USA,OH,Hinckley,98.27.164.131,25,Normal,count62,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (62).jpg
552964624,9/18/2014 14:06:46,1398573229,9/18/2014 14:03:53,treasuretrooper,0.5108,3559054,USA,FL,Casselberry,97.104.105.92,25,Normal,count62,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (62).jpg
552964624,9/18/2014 14:18:57,1398576306,9/18/2014 14:17:46,clixsense,0.4745,12721292,USA,TN,Knoxville,74.248.209.57,23,Normal,count62,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (62).jpg
552964624,9/18/2014 14:23:13,1398577416,9/18/2014 14:21:44,coinworker,0.5204,23778084,USA,PA,University Park,146.186.207.8,19,Normal,count62,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (62).jpg
552964625,9/17/2014 23:51:59,1398129763,9/17/2014 23:49:48,bitcoinget,0.5704,27316326,USA,CA,San Francisco,47.20.249.233,15,Easy,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964625,9/18/2014 00:45:00,1398183099,9/18/2014 00:43:46,clixsense,0.4796,29490692,USA,NY,Holley,66.66.87.109,15,Normal,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964625,9/18/2014 01:09:19,1398206718,9/18/2014 01:07:41,neodev,0.515,12153090,USA,IL,Lake Zurich,68.60.238.241,0,Easy,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964625,9/18/2014 01:12:25,1398209431,9/18/2014 01:08:46,elite,0.5028,29013549,USA,CA,San Francisco,45.64.225.80,7,Normal,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964625,9/18/2014 01:56:20,1398248918,9/18/2014 01:55:18,clixsense,0.5492,9289735,USA,IL,Chicago,69.210.248.100,8,Easy,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964625,9/18/2014 01:58:15,1398250452,9/18/2014 01:50:08,instagc,0.5285,22501383,USA,MO,Lone Jack,71.1.125.187,11,Easy,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964625,9/18/2014 02:14:29,1398262675,9/18/2014 02:13:55,instagc,0.4603,25607301,USA,PA,Kittanning,98.17.21.104,20,Hard,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964625,9/18/2014 02:55:05,1398302338,9/18/2014 02:54:09,meprizescf,0.5168,19539728,USA,"","",71.240.215.32,8,Normal,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964625,9/18/2014 03:04:59,1398316814,9/18/2014 03:03:27,meprizescf,0.551,20411346,USA,TX,Sugar Land,71.30.184.46,40,Normal,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964625,9/18/2014 03:33:55,1398335436,9/18/2014 03:33:29,neodev,0.3484,22098386,USA,NY,Greenwich,67.248.253.125,15,Easy,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964625,9/18/2014 03:51:33,1398345401,9/18/2014 03:50:56,neodev,0.3671,25638993,USA,FL,Miami,108.76.254.42,8,Easy,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964625,9/18/2014 04:05:45,1398354052,9/18/2014 04:05:02,neodev,0.5553,11563866,USA,IL,Vernon Hills,24.13.205.245,7,Easy,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964625,9/18/2014 04:38:14,1398370398,9/18/2014 04:37:20,clixsense,0.5371,13959386,USA,CA,Sylmar,98.154.225.168,22,Normal,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964625,9/18/2014 05:00:19,1398381295,9/18/2014 04:58:27,points4rewards,0.5588,28703583,USA,"","",97.73.90.70,12,Hard,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964625,9/18/2014 11:30:15,1398521654,9/18/2014 11:29:04,fusioncash,0.4592,22134305,USA,PA,York,174.49.215.36,0,Easy,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964625,9/18/2014 11:52:12,1398529397,9/18/2014 11:51:37,meprizescf,0.5545,28483210,USA,"","",75.143.134.247,11,Normal,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964625,9/18/2014 12:10:13,1398535073,9/18/2014 12:08:43,clixsense,0.2643,29234307,USA,NC,Holly Springs,71.52.244.60,8,Easy,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964625,9/18/2014 12:35:38,1398542633,9/18/2014 12:33:14,instagc,0.1096,25069624,USA,MI,Rose City,65.111.213.67,14,Hard,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964625,9/18/2014 14:20:06,1398576620,9/18/2014 14:15:24,treasuretrooper,0.5108,3559054,USA,FL,Casselberry,97.104.105.92,30,Hard,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964625,9/18/2014 14:20:22,1398576704,9/18/2014 14:19:35,clixsense,0.4745,12721292,USA,TN,Knoxville,74.248.209.57,15,Normal,count63,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (63).jpg
552964626,9/17/2014 23:48:12,1398126185,9/17/2014 23:47:28,bitcoinget,0.5704,27316326,USA,CA,San Francisco,47.20.249.233,25,Easy,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964626,9/18/2014 00:29:13,1398166946,9/18/2014 00:28:29,clixsense,0.4796,29490692,USA,NY,Holley,66.66.87.109,30,Normal,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964626,9/18/2014 01:19:44,1398215996,9/18/2014 01:18:24,elite,0.5028,29013549,USA,CA,San Francisco,45.64.225.80,15,Normal,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964626,9/18/2014 01:25:21,1398220668,9/18/2014 01:22:59,instagc,0.5285,22501383,USA,MO,Lone Jack,71.1.125.187,25,Hard,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964626,9/18/2014 01:51:30,1398244745,9/18/2014 01:50:29,clixsense,0.5492,9289735,USA,IL,Chicago,69.210.248.100,25,Hard,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964626,9/18/2014 02:08:46,1398258496,9/18/2014 02:06:08,instagc,0.4603,25607301,USA,PA,Kittanning,98.17.21.104,45,Normal,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964626,9/18/2014 02:19:05,1398265861,9/18/2014 02:17:34,neodev,0.515,12153090,USA,IL,Lake Zurich,68.60.238.241,25,Hard,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964626,9/18/2014 02:30:00,1398273939,9/18/2014 02:25:47,meprizescf,0.551,20411346,USA,TX,Sugar Land,71.30.184.46,63,Hard,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964626,9/18/2014 02:55:05,1398302323,9/18/2014 02:54:09,meprizescf,0.5168,19539728,USA,"","",71.240.215.32,26,Normal,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964626,9/18/2014 03:53:42,1398346367,9/18/2014 03:53:18,neodev,0.3671,25638993,USA,FL,Miami,108.76.254.42,18,Easy,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964626,9/18/2014 04:20:07,1398361613,9/18/2014 04:19:40,neodev,0.5553,11563866,USA,IL,Vernon Hills,24.13.205.245,10,Normal,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964626,9/18/2014 05:02:10,1398382214,9/18/2014 05:00:23,points4rewards,0.5588,28703583,USA,"","",97.73.90.70,16,Hard,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964626,9/18/2014 11:50:25,1398528844,9/18/2014 11:49:48,meprizescf,0.5545,28483210,USA,"","",75.143.134.247,18,Hard,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964626,9/18/2014 11:51:23,1398529107,9/18/2014 11:50:18,fusioncash,0.4592,22134305,USA,PA,York,174.49.215.36,50,Hard,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964626,9/18/2014 12:17:42,1398537228,9/18/2014 12:16:59,clixsense,0.2643,29234307,USA,NC,Holly Springs,71.52.244.60,50,Easy,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964626,9/18/2014 12:40:18,1398544877,9/18/2014 12:37:56,neodev,0.5337,12115558,USA,OH,Hinckley,98.27.164.131,17,Hard,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964626,9/18/2014 13:55:00,1398569704,9/18/2014 13:52:29,treasuretrooper,0.5108,3559054,USA,FL,Casselberry,97.104.105.92,15,Hard,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964626,9/18/2014 14:43:32,1398584309,9/18/2014 14:42:01,clixsense,0.3894,10032240,USA,FL,Naples,76.101.211.223,22,Hard,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964626,9/18/2014 15:08:06,1398594996,9/18/2014 15:06:56,instagc,0.5334,18181596,USA,NC,Raeford,75.190.254.250,15,Normal,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964626,9/18/2014 16:21:00,1398632579,9/18/2014 16:19:27,clixsense,0.4961,19638651,USA,SC,Columbia,71.68.238.219,45,Hard,count64,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (64).jpg
552964627,9/17/2014 23:56:22,1398134053,9/17/2014 23:55:54,bitcoinget,0.5704,27316326,USA,CA,San Francisco,47.20.249.233,15,Easy,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964627,9/18/2014 00:37:55,1398175724,9/18/2014 00:37:02,clixsense,0.4796,29490692,USA,NY,Holley,66.66.87.109,15,Normal,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964627,9/18/2014 00:57:53,1398196079,9/18/2014 00:51:24,elite,0.5028,29013549,USA,CA,San Francisco,45.64.225.80,16,Hard,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964627,9/18/2014 01:13:52,1398210713,9/18/2014 01:10:56,instagc,0.5285,22501383,USA,MO,Lone Jack,71.1.125.187,17,Normal,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964627,9/18/2014 01:58:38,1398250737,9/18/2014 01:57:20,clixsense,0.5492,9289735,USA,IL,Chicago,69.210.248.100,15,Normal,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964627,9/18/2014 02:02:15,1398253647,9/18/2014 01:54:51,neodev,0.515,12153090,USA,IL,Lake Zurich,68.60.238.241,17,Hard,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964627,9/18/2014 02:59:39,1398309162,9/18/2014 02:58:59,meprizescf,0.5168,19539728,USA,"","",71.240.215.32,18,Hard,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964627,9/18/2014 03:16:03,1398325616,9/18/2014 03:12:00,meprizescf,0.551,20411346,USA,TX,Sugar Land,71.30.184.46,30,Normal,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964627,9/18/2014 03:52:27,1398345785,9/18/2014 03:52:02,neodev,0.3671,25638993,USA,FL,Miami,108.76.254.42,17,Easy,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964627,9/18/2014 03:59:09,1398349640,9/18/2014 03:57:40,neodev,0.5553,11563866,USA,IL,Vernon Hills,24.13.205.245,15,Normal,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964627,9/18/2014 05:00:19,1398381294,9/18/2014 04:58:27,points4rewards,0.5588,28703583,USA,"","",97.73.90.70,18,Normal,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964627,9/18/2014 11:36:27,1398524379,9/18/2014 11:35:23,fusioncash,0.4592,22134305,USA,PA,York,174.49.215.36,20,Hard,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964627,9/18/2014 11:54:05,1398529914,9/18/2014 11:53:29,meprizescf,0.5545,28483210,USA,"","",75.143.134.247,17,Normal,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964627,9/18/2014 12:07:56,1398534267,9/18/2014 12:07:08,clixsense,0.2643,29234307,USA,NC,Holly Springs,71.52.244.60,20,Easy,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964627,9/18/2014 12:43:37,1398546041,9/18/2014 12:42:09,neodev,0.5337,12115558,USA,OH,Hinckley,98.27.164.131,20,Normal,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964627,9/18/2014 14:00:47,1398571509,9/18/2014 13:57:22,treasuretrooper,0.5108,3559054,USA,FL,Casselberry,97.104.105.92,20,Hard,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964627,9/18/2014 14:36:55,1398582128,9/18/2014 14:35:26,clixsense,0.3894,10032240,USA,FL,Naples,76.101.211.223,24,Hard,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964627,9/18/2014 15:12:09,1398596909,9/18/2014 15:10:29,instagc,0.5334,18181596,USA,NC,Raeford,75.190.254.250,23,Normal,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964627,9/18/2014 16:23:05,1398633752,9/18/2014 16:22:02,clixsense,0.4961,19638651,USA,SC,Columbia,71.68.238.219,20,Normal,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964627,9/18/2014 18:20:34,1398717735,9/18/2014 18:19:04,instagc,0.35,19602039,USA,WA,Bellevue,50.135.214.140,19,Hard,count65,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (65).jpg
552964628,9/17/2014 23:53:45,1398131509,9/17/2014 23:53:18,bitcoinget,0.5704,27316326,USA,CA,San Francisco,47.20.249.233,25,Easy,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964628,9/18/2014 00:54:10,1398192153,9/18/2014 00:51:52,clixsense,0.4796,29490692,USA,NY,Holley,66.66.87.109,30,Normal,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964628,9/18/2014 01:05:57,1398203599,9/18/2014 01:05:22,elite,0.5028,29013549,USA,CA,San Francisco,45.64.225.80,19,Hard,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964628,9/18/2014 01:08:12,1398205742,9/18/2014 01:05:41,instagc,0.5285,22501383,USA,MO,Lone Jack,71.1.125.187,35,Hard,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964628,9/18/2014 01:47:29,1398241462,9/18/2014 01:46:24,neodev,0.515,12153090,USA,IL,Lake Zurich,68.60.238.241,23,Hard,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964628,9/18/2014 01:51:30,1398244746,9/18/2014 01:50:29,clixsense,0.5492,9289735,USA,IL,Chicago,69.210.248.100,20,Hard,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964628,9/18/2014 02:52:25,1398298863,9/18/2014 02:51:47,meprizescf,0.5168,19539728,USA,"","",71.240.215.32,19,Normal,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964628,9/18/2014 03:17:33,1398326510,9/18/2014 03:16:05,meprizescf,0.551,20411346,USA,TX,Sugar Land,71.30.184.46,55,Hard,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964628,9/18/2014 03:54:30,1398346767,9/18/2014 03:54:05,neodev,0.3671,25638993,USA,FL,Miami,108.76.254.42,21,Easy,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964628,9/18/2014 04:03:18,1398352696,9/18/2014 04:01:52,neodev,0.5553,11563866,USA,IL,Vernon Hills,24.13.205.245,15,Normal,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964628,9/18/2014 04:39:18,1398370856,9/18/2014 04:37:31,points4rewards,0.5588,28703583,USA,"","",97.73.90.70,18,Hard,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964628,9/18/2014 11:55:15,1398530301,9/18/2014 11:54:43,meprizescf,0.5545,28483210,USA,"","",75.143.134.247,18,Normal,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964628,9/18/2014 11:56:39,1398530923,9/18/2014 11:55:34,fusioncash,0.4592,22134305,USA,PA,York,174.49.215.36,20,Hard,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964628,9/18/2014 12:07:07,1398534024,9/18/2014 12:06:18,clixsense,0.2643,29234307,USA,NC,Holly Springs,71.52.244.60,35,Easy,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964628,9/18/2014 12:54:35,1398549743,9/18/2014 12:53:20,neodev,0.5337,12115558,USA,OH,Hinckley,98.27.164.131,40,Normal,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964628,9/18/2014 13:52:27,1398568958,9/18/2014 13:49:56,treasuretrooper,0.5108,3559054,USA,FL,Casselberry,97.104.105.92,20,Hard,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964628,9/18/2014 14:08:27,1398573655,9/18/2014 14:07:38,instagc,0.5857,18400587,USA,GA,Ocilla,75.117.188.62,75,Hard,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964628,9/18/2014 14:30:33,1398579923,9/18/2014 14:29:06,clixsense,0.3894,10032240,USA,FL,Naples,76.101.211.223,18,Hard,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964628,9/18/2014 15:06:55,1398594444,9/18/2014 15:05:39,instagc,0.5334,18181596,USA,NC,Raeford,75.190.254.250,14,Hard,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964628,9/18/2014 16:23:05,1398633748,9/18/2014 16:22:02,clixsense,0.4961,19638651,USA,SC,Columbia,71.68.238.219,35,Normal,count66,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (66).jpg
552964629,9/17/2014 23:53:17,1398131057,9/17/2014 23:52:45,bitcoinget,0.5704,27316326,USA,CA,San Francisco,47.20.249.233,35,Easy,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964629,9/18/2014 00:45:00,1398183098,9/18/2014 00:43:46,clixsense,0.4796,29490692,USA,NY,Holley,66.66.87.109,75,Normal,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964629,9/18/2014 01:13:29,1398210288,9/18/2014 01:12:30,elite,0.5028,29013549,USA,CA,San Francisco,45.64.225.80,20,Hard,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964629,9/18/2014 01:25:21,1398220664,9/18/2014 01:22:59,instagc,0.5285,22501383,USA,MO,Lone Jack,71.1.125.187,70,Hard,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964629,9/18/2014 02:01:38,1398253237,9/18/2014 02:00:34,clixsense,0.5492,9289735,USA,IL,Chicago,69.210.248.100,40,Hard,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964629,9/18/2014 02:07:27,1398257548,9/18/2014 02:05:41,neodev,0.515,12153090,USA,IL,Lake Zurich,68.60.238.241,64,Hard,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964629,9/18/2014 02:18:29,1398265453,9/18/2014 02:17:59,instagc,0.4603,25607301,USA,PA,Kittanning,98.17.21.104,100,Normal,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964629,9/18/2014 02:46:30,1398291203,9/18/2014 02:45:55,meprizescf,0.5168,19539728,USA,"","",71.240.215.32,40,Normal,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964629,9/18/2014 03:52:00,1398345595,9/18/2014 03:51:34,neodev,0.3671,25638993,USA,FL,Miami,108.76.254.42,27,Easy,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964629,9/18/2014 03:54:05,1398346544,9/18/2014 03:52:39,meprizescf,0.551,20411346,USA,TX,Sugar Land,71.30.184.46,125,Hard,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964629,9/18/2014 04:18:52,1398360896,9/18/2014 04:15:14,neodev,0.5553,11563866,USA,IL,Vernon Hills,24.13.205.245,20,Hard,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964629,9/18/2014 04:37:27,1398370044,9/18/2014 04:35:44,points4rewards,0.5588,28703583,USA,"","",97.73.90.70,43,Hard,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964629,9/18/2014 11:34:21,1398523559,9/18/2014 11:33:26,fusioncash,0.4592,22134305,USA,PA,York,174.49.215.36,50,Hard,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964629,9/18/2014 11:55:45,1398530503,9/18/2014 11:55:16,meprizescf,0.5545,28483210,USA,"","",75.143.134.247,34,Hard,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964629,9/18/2014 12:24:28,1398539180,9/18/2014 12:23:28,clixsense,0.2643,29234307,USA,NC,Holly Springs,71.52.244.60,65,Easy,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964629,9/18/2014 12:45:00,1398546513,9/18/2014 12:43:38,neodev,0.5337,12115558,USA,OH,Hinckley,98.27.164.131,150,Hard,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964629,9/18/2014 13:40:33,1398565177,9/18/2014 13:38:04,treasuretrooper,0.5108,3559054,USA,FL,Casselberry,97.104.105.92,80,Hard,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964629,9/18/2014 14:07:37,1398573433,9/18/2014 14:06:12,instagc,0.5857,18400587,USA,GA,Ocilla,75.117.188.62,210,Hard,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964629,9/18/2014 14:23:13,1398577425,9/18/2014 14:21:44,coinworker,0.5204,23778084,USA,PA,University Park,146.186.207.8,56,Hard,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964629,9/18/2014 14:26:26,1398578423,9/18/2014 14:22:25,clixsense,0.4745,12721292,USA,TN,Knoxville,74.248.209.57,55,Normal,count67,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (67).jpg
552964630,9/17/2014 23:03:10,1398082528,9/17/2014 23:02:53,neodev,0.3484,22098386,USA,NY,Greenwich,67.248.253.125,40,Easy,count68,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (68).jpg
552964630,9/17/2014 23:10:38,1398089867,9/17/2014 23:07:44,clixsense,0.5335,14353703,USA,IA,Cedar Rapids,173.18.40.82,65,Hard,count68,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (68).jpg
552964630,9/17/2014 23:21:07,1398099671,9/17/2014 23:19:45,clixsense,0.4796,29490692,USA,NY,Holley,66.66.87.109,35,Normal,count68,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (68).jpg
552964630,9/17/2014 23:46:42,1398124848,9/17/2014 23:45:48,bitcoinget,0.5704,27316326,USA,CA,San Francisco,47.20.249.233,15,Easy,count68,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (68).jpg
552964630,9/18/2014 00:11:23,1398148570,9/18/2014 00:09:15,elite,0.5028,29013549,USA,CA,San Francisco,45.64.225.80,15,Hard,count68,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (68).jpg
552964630,9/18/2014 00:15:39,1398152791,9/18/2014 00:12:07,neodev,0.515,12153090,USA,IL,Lake Zurich,68.60.238.241,22,Hard,count68,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (68).jpg
552964630,9/18/2014 00:57:26,1398195555,9/18/2014 00:56:34,instagc,0.5628,28048823,USA,"","",184.14.112.194,20,Hard,count68,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (68).jpg
552964630,9/18/2014 00:57:51,1398196030,9/18/2014 00:56:36,clixsense,0.5371,13959386,USA,CA,Sylmar,98.154.225.168,56,Hard,count68,https://dl.dropboxusercontent.com/u/82816032/test_imgs/count/count (68).jpg
