_unit_id,_created_at,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,in_what_percentage_the_facilities_of_interest_tables_in_a_restaurant_seats_in_a_lecture_hall_or_gym_equipment_in_a_weighing_room_are_availableunoccupied,the_difficulty_of_this_task_is,id,image_url
552971049,9/18/2014 01:10:06,1398207307,9/18/2014 01:09:33,instagc,0.4711,25607301,USA,PA,Kittanning,98.17.21.104,50,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
552971049,9/18/2014 02:06:18,1398256792,9/18/2014 02:05:23,elite,0.5449,29013549,USA,CA,San Francisco,45.64.225.80,70,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
552971049,9/18/2014 02:48:20,1398293522,9/18/2014 02:47:53,neodev,0.5023,25638993,USA,FL,Miami,108.76.254.42,20,Easy,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
552971049,9/18/2014 03:19:08,1398327477,9/18/2014 03:18:08,points4rewards,0.512,28703583,USA,"","",97.73.90.70,30,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
552971049,9/18/2014 04:40:02,1398371154,9/18/2014 04:38:18,neodev,0.3417,12153090,USA,IL,Lake Zurich,68.60.238.241,35,Hard,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
552971049,9/18/2014 04:50:06,1398375765,9/18/2014 04:49:48,neodev,0.5239,11563866,USA,IL,Vernon Hills,24.13.205.245,30,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
552971049,9/18/2014 10:33:52,1398501024,9/18/2014 10:32:53,fusioncash,0.4603,22134305,USA,PA,York,174.49.215.36,10,Hard,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
552971049,9/18/2014 11:15:47,1398514884,9/18/2014 11:15:09,meprizescf,0.5619,28483210,USA,"","",75.143.134.247,50,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
552971049,9/18/2014 12:24:29,1398539187,9/18/2014 12:23:12,meprizescf,0.5213,20411346,USA,TX,Sugar Land,71.30.184.46,30,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
552971049,9/18/2014 15:30:46,1398606847,9/18/2014 15:29:19,clixsense,0.2456,10032240,USA,FL,Naples,76.101.211.223,40,Hard,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
552971049,9/18/2014 15:36:56,1398610147,9/18/2014 15:35:49,clixsense,0.4941,29490692,USA,NY,Holley,66.66.87.109,40,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
552971049,9/18/2014 15:52:41,1398617797,9/18/2014 15:50:30,instagc,0.5464,18181596,USA,NC,Raeford,75.190.254.250,35,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
552971049,9/18/2014 17:55:59,1398703318,9/18/2014 17:55:17,meprizescf,0.4802,19539728,USA,"","",71.240.215.32,20,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
552971049,9/18/2014 18:04:45,1398710088,9/18/2014 18:03:57,clixsense,0.398,6334920,USA,NY,Syracuse,108.183.202.106,25,Hard,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
552971049,9/18/2014 19:36:16,1398758032,9/18/2014 19:35:02,clixsense,0.323,6418151,USA,NY,Rockaway Park,67.247.42.233,15,Easy,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
552971049,9/18/2014 19:48:04,1398764384,9/18/2014 19:46:55,instagc,0.4701,21017840,USA,DE,Newark,128.4.96.241,50,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
552971049,9/18/2014 20:46:59,1398779244,9/18/2014 20:46:44,instagc,0.3537,25990856,USA,NV,Las Vegas,68.108.98.78,10,Easy,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
552971049,9/18/2014 21:54:38,1398798731,9/18/2014 21:54:03,instagc,0.4368,29308580,USA,FL,Fort Myers,68.54.201.193,20,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
552971050,9/18/2014 00:12:51,1398150063,9/18/2014 00:09:46,instagc,0.4441,22501383,USA,MO,Lone Jack,71.1.125.187,50,Easy,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971050,9/18/2014 00:35:51,1398173667,9/18/2014 00:35:16,bitcoinget,0.7227,27316326,USA,CA,San Francisco,47.20.249.233,6,Easy,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971050,9/18/2014 01:17:51,1398214423,9/18/2014 01:16:43,elite,0.5449,29013549,USA,CA,San Francisco,45.64.225.80,40,Normal,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971050,9/18/2014 02:22:03,1398267877,9/18/2014 02:20:18,neodev,0.5023,25638993,USA,FL,Miami,108.76.254.42,40,Easy,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971050,9/18/2014 02:30:55,1398274705,9/18/2014 02:27:08,neodev,0.3417,12153090,USA,IL,Lake Zurich,68.60.238.241,50,Hard,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971050,9/18/2014 03:09:15,1398320902,9/18/2014 03:08:11,points4rewards,0.512,28703583,USA,"","",97.73.90.70,2,Normal,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971050,9/18/2014 03:44:10,1398341698,9/18/2014 03:42:08,fusioncash,0.4633,10890345,USA,VA,Richmond,68.57.186.197,50,Hard,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971050,9/18/2014 04:55:38,1398378493,9/18/2014 04:55:23,neodev,0.5239,11563866,USA,IL,Vernon Hills,24.13.205.245,35,Normal,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971050,9/18/2014 10:31:57,1398500303,9/18/2014 10:29:56,fusioncash,0.4603,22134305,USA,PA,York,174.49.215.36,15,Hard,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971050,9/18/2014 11:08:05,1398511962,9/18/2014 11:07:25,meprizescf,0.5619,28483210,USA,"","",75.143.134.247,15,Normal,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971050,9/18/2014 11:50:34,1398528879,9/18/2014 11:47:19,meprizescf,0.5213,20411346,USA,TX,Sugar Land,71.30.184.46,10,Normal,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971050,9/18/2014 15:02:38,1398592578,9/18/2014 15:00:28,clixsense,0.2456,10032240,USA,FL,Naples,76.101.211.223,40,Hard,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971050,9/18/2014 15:30:15,1398606554,9/18/2014 15:29:22,instagc,0.5464,18181596,USA,NC,Raeford,75.190.254.250,25,Normal,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971050,9/18/2014 15:42:39,1398613051,9/18/2014 15:40:06,instagc,0.4284,18386513,USA,TN,Oak Ridge,98.70.117.122,80,Normal,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971050,9/18/2014 17:37:58,1398678702,9/18/2014 17:37:00,meprizescf,0.4802,19539728,USA,"","",71.240.215.32,10,Normal,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971050,9/18/2014 18:00:58,1398707601,9/18/2014 17:59:46,clixsense,0.398,6334920,USA,NY,Syracuse,108.183.202.106,25,Hard,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971050,9/18/2014 19:14:25,1398745173,9/18/2014 19:13:54,clixsense,0.323,6418151,USA,NY,Rockaway Park,67.247.42.233,10,Easy,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971050,9/18/2014 19:48:04,1398764388,9/18/2014 19:46:55,instagc,0.4701,21017840,USA,DE,Newark,128.4.96.241,40,Easy,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971050,9/18/2014 20:42:59,1398778304,9/18/2014 20:42:46,instagc,0.3537,25990856,USA,NV,Las Vegas,68.108.98.78,10,Easy,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971050,9/18/2014 21:38:21,1398794266,9/18/2014 21:36:12,instagc,0.4368,29308580,USA,FL,Fort Myers,68.54.201.193,80,Easy,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
552971051,9/18/2014 00:26:13,1398163771,9/18/2014 00:12:53,instagc,0.4441,22501383,USA,MO,Lone Jack,71.1.125.187,60,Normal,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971051,9/18/2014 00:38:41,1398176359,9/18/2014 00:37:59,bitcoinget,0.7227,27316326,USA,CA,San Francisco,47.20.249.233,6,Easy,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971051,9/18/2014 01:13:07,1398209953,9/18/2014 01:12:24,instagc,0.4711,25607301,USA,PA,Kittanning,98.17.21.104,30,Normal,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971051,9/18/2014 01:14:04,1398210939,9/18/2014 01:13:01,points4rewards,0.512,28703583,USA,"","",97.73.91.52,10,Normal,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971051,9/18/2014 01:19:07,1398215555,9/18/2014 01:17:53,elite,0.5449,29013549,USA,CA,San Francisco,45.64.225.80,40,Normal,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971051,9/18/2014 02:34:00,1398277714,9/18/2014 02:33:00,neodev,0.5023,25638993,USA,FL,Miami,108.76.254.42,35,Easy,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971051,9/18/2014 03:34:46,1398335932,9/18/2014 03:33:24,fusioncash,0.4633,10890345,USA,VA,Richmond,68.57.186.197,50,Normal,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971051,9/18/2014 04:04:11,1398353145,9/18/2014 04:02:25,neodev,0.3417,12153090,USA,IL,Lake Zurich,68.60.238.241,60,Normal,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971051,9/18/2014 04:45:28,1398373631,9/18/2014 04:45:09,neodev,0.5239,11563866,USA,IL,Vernon Hills,24.13.205.245,50,Normal,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971051,9/18/2014 10:53:53,1398507235,9/18/2014 10:52:58,fusioncash,0.4603,22134305,USA,PA,York,174.49.215.36,20,Hard,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971051,9/18/2014 11:07:24,1398511676,9/18/2014 11:06:48,meprizescf,0.5619,28483210,USA,"","",75.143.134.247,25,Normal,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971051,9/18/2014 12:31:49,1398541445,9/18/2014 12:30:57,meprizescf,0.5213,20411346,USA,TX,Sugar Land,71.30.184.46,20,Easy,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971051,9/18/2014 13:00:23,1398551773,9/18/2014 12:59:27,clixsense,0.4941,29490692,USA,NY,Holley,66.66.87.109,50,Normal,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971051,9/18/2014 15:21:42,1398601698,9/18/2014 15:21:05,instagc,0.5464,18181596,USA,NC,Raeford,75.190.254.250,45,Normal,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971051,9/18/2014 15:36:35,1398610012,9/18/2014 15:33:10,instagc,0.4284,18386513,USA,TN,Oak Ridge,98.70.117.122,75,Easy,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971051,9/18/2014 15:55:22,1398619143,9/18/2014 15:54:05,clixsense,0.3086,6367785,USA,FL,Tarpon Springs,108.9.126.166,50,Easy,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971051,9/18/2014 16:00:18,1398621555,9/18/2014 15:58:53,clixsense,0.2456,10032240,USA,FL,Naples,76.101.211.223,40,Hard,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971051,9/18/2014 17:50:45,1398694911,9/18/2014 17:49:26,meprizescf,0.4802,19539728,USA,"","",71.240.215.32,80,Normal,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971051,9/18/2014 18:11:36,1398713395,9/18/2014 18:10:40,clixsense,0.398,6334920,USA,NY,Syracuse,108.183.202.106,30,Hard,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971051,9/18/2014 19:54:49,1398767584,9/18/2014 19:53:51,clixsense,0.323,6418151,USA,NY,Rockaway Park,67.247.42.233,15,Easy,percent19,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (19).jpg
552971052,9/18/2014 00:38:41,1398176355,9/18/2014 00:37:59,bitcoinget,0.7227,27316326,USA,CA,San Francisco,47.20.249.233,6,Easy,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971052,9/18/2014 00:49:59,1398188014,9/18/2014 00:47:29,instagc,0.4441,22501383,USA,MO,Lone Jack,71.1.125.187,10,Easy,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971052,9/18/2014 00:58:50,1398197112,9/18/2014 00:58:12,instagc,0.4711,25607301,USA,PA,Kittanning,98.17.21.104,15,Normal,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971052,9/18/2014 01:19:07,1398215558,9/18/2014 01:17:53,elite,0.5449,29013549,USA,CA,San Francisco,45.64.225.80,80,Normal,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971052,9/18/2014 01:41:40,1398236004,9/18/2014 01:39:05,points4rewards,0.512,28703583,USA,"","",97.73.91.52,2,Normal,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971052,9/18/2014 02:27:04,1398271573,9/18/2014 02:25:03,neodev,0.3417,12153090,USA,IL,Lake Zurich,68.60.238.241,50,Normal,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971052,9/18/2014 02:38:24,1398282199,9/18/2014 02:37:44,neodev,0.5023,25638993,USA,FL,Miami,108.76.254.42,30,Easy,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971052,9/18/2014 04:54:50,1398378091,9/18/2014 04:54:28,neodev,0.5239,11563866,USA,IL,Vernon Hills,24.13.205.245,20,Normal,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971052,9/18/2014 09:34:22,1398483719,9/18/2014 09:31:03,fusioncash,0.4603,22134305,USA,PA,York,174.49.215.36,10,Normal,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971052,9/18/2014 11:08:47,1398512184,9/18/2014 11:08:06,meprizescf,0.5619,28483210,USA,"","",75.143.134.247,10,Normal,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971052,9/18/2014 12:37:52,1398543636,9/18/2014 12:36:49,meprizescf,0.5213,20411346,USA,TX,Sugar Land,71.30.184.46,5,Easy,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971052,9/18/2014 15:23:21,1398602570,9/18/2014 15:22:18,prodege,0.5601,12274848,USA,CA,Riverside,108.93.77.239,33,Normal,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971052,9/18/2014 15:25:40,1398603865,9/18/2014 15:23:52,clixsense,0.2456,10032240,USA,FL,Naples,76.101.211.223,30,Hard,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971052,9/18/2014 15:32:29,1398607760,9/18/2014 15:31:45,instagc,0.5464,18181596,USA,NC,Raeford,75.190.254.250,15,Normal,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971052,9/18/2014 15:52:46,1398617869,9/18/2014 15:51:45,clixsense,0.3086,6367785,USA,FL,Tarpon Springs,108.9.126.166,10,Easy,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971052,9/18/2014 16:27:54,1398636836,9/18/2014 16:26:31,clixsense,0.5026,19638651,USA,SC,Columbia,71.68.238.219,10,Normal,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971052,9/18/2014 17:38:29,1398678939,9/18/2014 17:37:20,clixsense,0.398,6334920,USA,NY,Syracuse,108.183.202.106,2,Easy,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971052,9/18/2014 18:05:49,1398710620,9/18/2014 18:05:06,meprizescf,0.4802,19539728,USA,"","",71.240.215.32,12,Easy,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971052,9/18/2014 19:25:28,1398751226,9/18/2014 19:15:55,clixsense,0.323,6418151,USA,NY,Rockaway Park,67.247.42.233,5,Easy,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971052,9/18/2014 20:41:13,1398777840,9/18/2014 20:40:57,instagc,0.3537,25990856,USA,NV,Las Vegas,68.108.98.78,10,Easy,percent20,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (20).jpg
552971053,9/18/2014 01:00:25,1398198539,9/18/2014 00:57:22,instagc,0.4441,22501383,USA,MO,Lone Jack,71.1.125.187,85,Normal,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971053,9/18/2014 01:00:31,1398198683,9/18/2014 00:59:16,points4rewards,0.512,28703583,USA,"","",97.73.82.201,50,Normal,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971053,9/18/2014 01:02:07,1398200336,9/18/2014 01:01:34,bitcoinget,0.7227,27316326,USA,CA,San Francisco,47.20.249.233,25,Easy,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971053,9/18/2014 01:02:26,1398200579,9/18/2014 01:01:35,instagc,0.4711,25607301,USA,PA,Kittanning,98.17.21.104,80,Hard,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971053,9/18/2014 01:12:29,1398209505,9/18/2014 01:07:28,elite,0.5449,29013549,USA,CA,San Francisco,45.64.225.80,10,Normal,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971053,9/18/2014 02:04:49,1398255662,9/18/2014 02:04:05,clixsense,0.3492,13959386,USA,CA,Sylmar,98.154.225.168,20,Easy,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971053,9/18/2014 02:25:00,1398270099,9/18/2014 02:20:57,neodev,0.3417,12153090,USA,IL,Lake Zurich,68.60.238.241,70,Hard,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971053,9/18/2014 02:44:09,1398288603,9/18/2014 02:42:49,neodev,0.5023,25638993,USA,FL,Miami,108.76.254.42,70,Easy,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971053,9/18/2014 04:52:44,1398377111,9/18/2014 04:52:26,neodev,0.5239,11563866,USA,IL,Vernon Hills,24.13.205.245,15,Normal,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971053,9/18/2014 10:10:29,1398493685,9/18/2014 10:09:26,fusioncash,0.4603,22134305,USA,PA,York,174.49.215.36,80,Normal,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971053,9/18/2014 11:13:43,1398514063,9/18/2014 11:13:04,meprizescf,0.5619,28483210,USA,"","",75.143.134.247,50,Hard,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971053,9/18/2014 11:23:21,1398518084,9/18/2014 11:21:47,meprizescf,0.5213,20411346,USA,TX,Sugar Land,71.30.184.46,80,Easy,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971053,9/18/2014 11:25:13,1398518973,9/18/2014 11:21:14,instagc,0.457,26094127,USA,OH,Northfield,75.117.10.247,70,Normal,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971053,9/18/2014 15:21:42,1398601703,9/18/2014 15:21:05,instagc,0.5464,18181596,USA,NC,Raeford,75.190.254.250,80,Easy,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971053,9/18/2014 15:42:39,1398613035,9/18/2014 15:40:06,instagc,0.4284,18386513,USA,TN,Oak Ridge,98.70.117.122,90,Normal,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971053,9/18/2014 16:04:09,1398623342,9/18/2014 16:01:54,clixsense,0.2456,10032240,USA,FL,Naples,76.101.211.223,70,Hard,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971053,9/18/2014 16:27:54,1398636835,9/18/2014 16:26:31,clixsense,0.5026,19638651,USA,SC,Columbia,71.68.238.219,90,Normal,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971053,9/18/2014 17:51:07,1398695466,9/18/2014 17:47:37,treasuretrooper,0.4294,3559054,USA,FL,Casselberry,97.104.105.92,95,Easy,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971053,9/18/2014 18:08:19,1398711865,9/18/2014 18:07:23,clixsense,0.398,6334920,USA,NY,Syracuse,108.183.202.106,60,Hard,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971053,9/18/2014 18:09:07,1398712215,9/18/2014 18:08:25,meprizescf,0.4802,19539728,USA,"","",71.240.215.32,80,Normal,percent21,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (21).jpg
552971054,9/17/2014 23:43:47,1398121462,9/17/2014 23:41:58,clixsense,0.4941,29490692,USA,NY,Holley,66.66.87.109,16,Easy,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
552971054,9/18/2014 00:44:28,1398182559,9/18/2014 00:43:24,bitcoinget,0.7227,27316326,USA,CA,San Francisco,47.20.249.233,8,Easy,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
552971054,9/18/2014 01:02:26,1398200578,9/18/2014 01:01:35,instagc,0.4711,25607301,USA,PA,Kittanning,98.17.21.104,60,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
552971054,9/18/2014 01:20:24,1398216489,9/18/2014 01:19:09,elite,0.5449,29013549,USA,CA,San Francisco,45.64.225.80,80,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
552971054,9/18/2014 01:37:35,1398231830,9/18/2014 01:33:19,points4rewards,0.512,28703583,USA,"","",97.73.91.52,80,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
552971054,9/18/2014 02:35:32,1398279213,9/18/2014 02:34:00,neodev,0.5023,25638993,USA,FL,Miami,108.76.254.42,50,Easy,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
552971054,9/18/2014 02:38:16,1398282096,9/18/2014 02:36:16,neodev,0.3417,12153090,USA,IL,Lake Zurich,68.60.238.241,50,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
552971054,9/18/2014 04:51:58,1398376730,9/18/2014 04:51:32,neodev,0.5239,11563866,USA,IL,Vernon Hills,24.13.205.245,15,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
552971054,9/18/2014 09:04:56,1398475567,9/18/2014 09:02:19,clixsense,0.4241,20512953,USA,CA,Fairfield,76.232.182.5,20,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
552971054,9/18/2014 09:51:07,1398488182,9/18/2014 09:48:25,fusioncash,0.4603,22134305,USA,PA,York,174.49.215.36,40,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
552971054,9/18/2014 11:10:51,1398512943,9/18/2014 11:10:08,meprizescf,0.5619,28483210,USA,"","",75.143.134.247,50,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
552971054,9/18/2014 11:32:45,1398522855,9/18/2014 11:30:30,instagc,0.4441,22501383,USA,MO,Lone Jack,71.1.125.187,65,Easy,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
552971054,9/18/2014 11:39:51,1398525480,9/18/2014 11:24:59,meprizescf,0.5213,20411346,USA,TX,Sugar Land,71.30.184.46,40,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
552971054,9/18/2014 13:57:59,1398570745,9/18/2014 13:56:15,clixsense,0.611,6329929,USA,NY,Glens Falls,72.231.160.93,55,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
552971054,9/18/2014 15:09:18,1398595536,9/18/2014 15:07:52,clixsense,0.2456,10032240,USA,FL,Naples,76.101.211.223,50,Hard,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
552971054,9/18/2014 15:24:13,1398603053,9/18/2014 15:23:21,prodege,0.5601,12274848,USA,CA,Riverside,108.93.77.239,55,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
552971054,9/18/2014 15:36:41,1398610063,9/18/2014 15:33:44,quickrewards,0.3728,8683658,USA,NC,Charlotte,64.132.112.2,50,Easy,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
552971054,9/18/2014 15:37:34,1398610503,9/18/2014 15:36:42,instagc,0.5464,18181596,USA,NC,Raeford,75.190.254.250,80,Easy,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
552971054,9/18/2014 15:40:05,1398611776,9/18/2014 15:38:40,instagc,0.4284,18386513,USA,TN,Oak Ridge,98.70.117.122,50,Easy,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
