_unit_id,_created_at,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,how_many_facilities_of_interest_tables_in_a_restaurant_seats_in_a_lecture_hall_or_gym_equipment_in_a_weighing_room_are_availableunoccupied,the_difficulty_of_this_task_is,id,image_url
556053844,9/23/2014 06:03:35,1402124357,9/23/2014 06:03:09,instagc,0.4749,22396848,USA,MA,Waltham,146.115.168.153,20,Normal,percent10,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (10).jpg
556053844,9/23/2014 06:06:56,1402127641,9/23/2014 06:05:23,instagc,0.4765,29571331,USA,IL,Poplar Grove,67.173.37.179,20,Normal,percent10,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (10).jpg
556053844,9/23/2014 07:27:42,1402198265,9/23/2014 07:21:44,clixsense,0.3074,22160782,USA,AE,Apo,82.1.185.176,16,Hard,percent10,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (10).jpg
556053845,9/23/2014 00:30:30,1401790313,9/23/2014 00:27:26,instagc,0.85,22501383,USA,MO,Lone Jack,71.1.125.187,3,Easy,percent12,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (12).jpg
556053845,9/23/2014 00:32:06,1401791673,9/23/2014 00:30:55,meprizescf,0.71,19539728,USA,"","",207.68.120.125,10,Normal,percent12,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (12).jpg
556053845,9/23/2014 01:19:22,1401847648,9/23/2014 01:18:24,instagc,0.5267,15956655,USA,WI,Waukesha,107.204.251.3,20,Hard,percent12,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (12).jpg
556053845,9/23/2014 01:41:34,1401876108,9/23/2014 01:40:04,clixsense,0.5487,19495345,USA,AL,Gurley,74.237.180.157,5,Normal,percent12,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (12).jpg
556053845,9/23/2014 02:07:55,1401902663,9/23/2014 02:07:15,clixsense,0.3545,20532812,USA,CA,San Francisco,45.64.227.143,29,Hard,percent12,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (12).jpg
556053845,9/23/2014 02:13:11,1401907469,9/23/2014 02:12:45,neodev,0.3425,25638993,USA,FL,Miami,108.76.254.42,8,Easy,percent12,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (12).jpg
556053845,9/23/2014 02:37:51,1401932262,9/23/2014 02:37:21,instagc,0.4907,25607301,USA,PA,Kittanning,71.31.183.79,10,Normal,percent12,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (12).jpg
556053845,9/23/2014 02:44:46,1401939023,9/23/2014 02:35:12,instagc,0.4817,22096649,USA,VA,Martinsville,24.125.227.12,5,Easy,percent12,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (12).jpg
556053845,9/23/2014 03:09:53,1401964927,9/23/2014 03:08:22,instagc,0.4852,15445601,USA,FL,Jacksonville,24.129.68.254,4,Hard,percent12,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (12).jpg
556053845,9/23/2014 03:17:55,1401972551,9/23/2014 03:15:44,instagc,0.461,21662777,USA,NM,Farmington,68.35.120.152,7,Easy,percent12,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (12).jpg
556053845,9/23/2014 03:46:51,1401998937,9/23/2014 03:45:24,clixsense,0.507,24320880,USA,AZ,Peoria,24.251.114.27,15,Normal,percent12,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (12).jpg
556053845,9/23/2014 04:40:04,1402046299,9/23/2014 04:39:31,bitcoinget,0.5089,21614812,USA,"","",73.39.182.12,8,Easy,percent12,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (12).jpg
556053845,9/23/2014 05:23:10,1402084666,9/23/2014 05:04:31,points4rewards,0.4725,20113482,USA,"","",72.168.129.188,3,Easy,percent12,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (12).jpg
556053845,9/23/2014 05:25:49,1402086884,9/23/2014 05:19:14,neodev,0.4191,20929875,USA,MA,Allston,71.174.190.153,16,Normal,percent12,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (12).jpg
556053845,9/23/2014 06:05:22,1402126158,9/23/2014 06:03:24,instagc,0.4765,29571331,USA,IL,Poplar Grove,67.173.37.179,4,Normal,percent12,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (12).jpg
556053846,9/23/2014 00:20:47,1401782009,9/23/2014 00:18:11,instagc,0.85,22501383,USA,MO,Lone Jack,71.1.125.187,8,Normal,percent13,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (13).jpg
556053846,9/23/2014 00:33:30,1401792895,9/23/2014 00:32:07,meprizescf,0.71,19539728,USA,"","",207.68.120.125,13,Normal,percent13,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (13).jpg
556053846,9/23/2014 01:14:01,1401840778,9/23/2014 01:13:02,instagc,0.5267,15956655,USA,WI,Waukesha,107.204.251.3,4,Normal,percent13,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (13).jpg
556053846,9/23/2014 01:43:47,1401878246,9/23/2014 01:41:35,clixsense,0.5487,19495345,USA,AL,Gurley,74.237.180.157,10,Normal,percent13,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (13).jpg
556053846,9/23/2014 02:12:13,1401906562,9/23/2014 02:11:42,neodev,0.3425,25638993,USA,FL,Miami,108.76.254.42,8,Easy,percent13,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (13).jpg
556053846,9/23/2014 02:17:15,1401911717,9/23/2014 02:15:44,clixsense,0.3545,20532812,USA,CA,San Francisco,45.64.227.143,34,Hard,percent13,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (13).jpg
556053846,9/23/2014 02:35:36,1401929748,9/23/2014 02:34:58,instagc,0.4907,25607301,USA,PA,Kittanning,71.31.183.79,15,Hard,percent13,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (13).jpg
556053846,9/23/2014 03:11:12,1401966184,9/23/2014 03:09:55,instagc,0.4852,15445601,USA,FL,Jacksonville,24.129.68.254,7,Normal,percent13,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (13).jpg
556053846,9/23/2014 03:13:51,1401968435,9/23/2014 03:11:40,clixsense,0.5176,29490692,USA,NY,Holley,66.66.87.109,7,Normal,percent13,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (13).jpg
556053846,9/23/2014 04:37:36,1402044304,9/23/2014 04:36:11,bitcoinget,0.5089,21614812,USA,"","",73.39.182.12,20,Normal,percent13,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (13).jpg
556053846,9/23/2014 05:07:12,1402070592,9/23/2014 05:04:52,clixsense,0.4847,19887018,USA,MA,East Bridgewater,72.70.92.182,8,Normal,percent13,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (13).jpg
556053846,9/23/2014 06:00:10,1402120733,9/23/2014 05:57:49,instagc,0.4765,29571331,USA,IL,Poplar Grove,67.173.37.179,9,Hard,percent13,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (13).jpg
556053846,9/23/2014 06:04:54,1402125699,9/23/2014 06:04:25,instagc,0.4749,22396848,USA,MA,Waltham,146.115.168.153,15,Normal,percent13,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (13).jpg
556053846,9/23/2014 07:30:31,1402200764,9/23/2014 07:27:45,clixsense,0.3074,22160782,USA,AE,Apo,82.1.185.176,10,Hard,percent13,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (13).jpg
556053846,9/23/2014 08:10:52,1402235277,9/23/2014 07:54:28,elite,0.3333,28263982,USA,"","",67.142.205.177,11,Hard,percent13,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (13).jpg
556053847,9/23/2014 00:30:54,1401790673,9/23/2014 00:29:58,meprizescf,0.71,19539728,USA,"","",207.68.120.125,15,Easy,percent14,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (14).jpg
556053847,9/23/2014 00:33:30,1401792905,9/23/2014 00:32:11,instagc,0.85,22501383,USA,MO,Lone Jack,71.1.125.187,23,Easy,percent14,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (14).jpg
556053847,9/23/2014 01:15:01,1401842065,9/23/2014 01:14:03,instagc,0.5267,15956655,USA,WI,Waukesha,107.204.251.3,20,Hard,percent14,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (14).jpg
556053847,9/23/2014 01:29:56,1401861031,9/23/2014 01:28:16,clixsense,0.4744,6520576,USA,OH,West Chester,174.101.207.12,22,Normal,percent14,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (14).jpg
556053847,9/23/2014 01:46:33,1401881217,9/23/2014 01:45:29,clixsense,0.5487,19495345,USA,AL,Gurley,74.237.180.157,30,Normal,percent14,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (14).jpg
556053847,9/23/2014 01:58:49,1401893877,9/23/2014 01:56:34,clixsense,0.3545,20532812,USA,CA,San Francisco,45.64.227.143,40,Hard,percent14,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (14).jpg
556053847,9/23/2014 02:14:09,1401908508,9/23/2014 02:13:40,neodev,0.3425,25638993,USA,FL,Miami,108.76.254.42,14,Easy,percent14,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (14).jpg
556053847,9/23/2014 02:31:30,1401925653,9/23/2014 02:29:13,instagc,0.4817,22096649,USA,VA,Martinsville,24.125.227.12,36,Hard,percent14,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (14).jpg
556053847,9/23/2014 02:36:46,1401931174,9/23/2014 02:36:08,instagc,0.4907,25607301,USA,PA,Kittanning,71.31.183.79,30,Normal,percent14,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (14).jpg
556053847,9/23/2014 03:08:20,1401963612,9/23/2014 03:07:03,instagc,0.4852,15445601,USA,FL,Jacksonville,24.129.68.254,42,Normal,percent14,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (14).jpg
556053847,9/23/2014 03:18:41,1401973388,9/23/2014 03:17:57,instagc,0.461,21662777,USA,NM,Farmington,68.35.120.152,25,Hard,percent14,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (14).jpg
556053847,9/23/2014 03:40:42,1401993545,9/23/2014 03:37:11,clixsense,0.507,24320880,USA,AZ,Peoria,24.251.114.27,27,Hard,percent14,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (14).jpg
556053847,9/23/2014 04:39:29,1402045864,9/23/2014 04:38:49,bitcoinget,0.5089,21614812,USA,"","",73.39.182.12,45,Normal,percent14,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (14).jpg
556053847,9/23/2014 05:01:52,1402066205,9/23/2014 04:45:53,clixsense,0.2484,11106820,USA,MA,Taunton,108.49.222.138,40,Hard,percent14,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (14).jpg
556053847,9/23/2014 05:04:27,1402068310,9/23/2014 05:00:49,points4rewards,0.4725,20113482,USA,"","",72.168.130.184,44,Normal,percent14,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (14).jpg
556053848,9/23/2014 00:26:44,1401786957,9/23/2014 00:25:29,meprizescf,0.71,19539728,USA,"","",207.68.120.125,2,Normal,percent15,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (15).jpg
556053848,9/23/2014 00:33:30,1401792904,9/23/2014 00:32:11,instagc,0.85,22501383,USA,MO,Lone Jack,71.1.125.187,8,Normal,percent15,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (15).jpg
556053848,9/23/2014 01:06:44,1401831722,9/23/2014 01:04:18,clixsense,0.5176,29490692,USA,NY,Holley,66.66.87.109,10,Normal,percent15,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (15).jpg
556053848,9/23/2014 01:18:22,1401846413,9/23/2014 01:17:18,instagc,0.5267,15956655,USA,WI,Waukesha,107.204.251.3,11,Normal,percent15,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (15).jpg
556053848,9/23/2014 01:33:37,1401865699,9/23/2014 01:32:00,clixsense,0.4744,6520576,USA,OH,West Chester,174.101.207.12,4,Hard,percent15,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (15).jpg
556053848,9/23/2014 01:47:18,1401881944,9/23/2014 01:46:34,clixsense,0.5487,19495345,USA,AL,Gurley,74.237.180.157,10,Normal,percent15,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (15).jpg
556053848,9/23/2014 02:12:11,1401906545,9/23/2014 02:08:00,clixsense,0.3545,20532812,USA,CA,San Francisco,45.64.227.143,25,Hard,percent15,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (15).jpg
556053848,9/23/2014 02:13:38,1401907999,9/23/2014 02:13:12,neodev,0.3425,25638993,USA,FL,Miami,108.76.254.42,11,Easy,percent15,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (15).jpg
556053848,9/23/2014 02:26:55,1401921280,9/23/2014 02:24:35,instagc,0.4817,22096649,USA,VA,Martinsville,24.125.227.12,20,Normal,percent15,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (15).jpg
556053848,9/23/2014 02:36:07,1401930436,9/23/2014 02:35:37,instagc,0.4907,25607301,USA,PA,Kittanning,71.31.183.79,10,Normal,percent15,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (15).jpg
556053848,9/23/2014 03:17:19,1401971990,9/23/2014 03:16:10,instagc,0.4852,15445601,USA,FL,Jacksonville,24.129.68.254,14,Normal,percent15,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (15).jpg
556053848,9/23/2014 04:43:21,1402049128,9/23/2014 04:42:47,bitcoinget,0.5089,21614812,USA,"","",73.39.182.12,5,Easy,percent15,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (15).jpg
556053848,9/23/2014 05:08:59,1402072167,9/23/2014 05:05:55,neodev,0.4191,20929875,USA,MA,Allston,71.174.190.153,16,Normal,percent15,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (15).jpg
556053848,9/23/2014 06:04:54,1402125700,9/23/2014 06:04:25,instagc,0.4749,22396848,USA,MA,Waltham,146.115.168.153,15,Normal,percent15,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (15).jpg
556053848,9/23/2014 06:09:10,1402129846,9/23/2014 06:08:24,instagc,0.4765,29571331,USA,IL,Poplar Grove,67.173.37.179,15,Hard,percent15,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (15).jpg
556053849,9/23/2014 00:14:22,1401776408,9/23/2014 00:12:27,instagc,0.85,22501383,USA,MO,Lone Jack,71.1.125.187,3,Normal,percent16,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (16).jpg
556053849,9/23/2014 00:35:07,1401794712,9/23/2014 00:34:25,meprizescf,0.71,19539728,USA,"","",207.68.120.125,15,Easy,percent16,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (16).jpg
556053849,9/23/2014 01:20:22,1401848818,9/23/2014 01:19:24,instagc,0.5267,15956655,USA,WI,Waukesha,107.204.251.3,2,Easy,percent16,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (16).jpg
556053849,9/23/2014 01:31:59,1401863604,9/23/2014 01:29:57,clixsense,0.4744,6520576,USA,OH,West Chester,174.101.207.12,44,Hard,percent16,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (16).jpg
556053849,9/23/2014 01:37:38,1401870935,9/23/2014 01:35:48,clixsense,0.5487,19495345,USA,AL,Gurley,74.237.180.157,5,Normal,percent16,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (16).jpg
556053849,9/23/2014 01:58:49,1401893885,9/23/2014 01:56:34,clixsense,0.3545,20532812,USA,CA,San Francisco,45.64.227.143,45,Hard,percent16,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (16).jpg
556053849,9/23/2014 02:11:41,1401906003,9/23/2014 02:11:06,neodev,0.3425,25638993,USA,FL,Miami,108.76.254.42,12,Easy,percent16,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (16).jpg
556053849,9/23/2014 02:39:12,1401933562,9/23/2014 02:38:29,instagc,0.4907,25607301,USA,PA,Kittanning,71.31.183.79,15,Normal,percent16,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (16).jpg
556053849,9/23/2014 02:44:46,1401939024,9/23/2014 02:35:12,instagc,0.4817,22096649,USA,VA,Martinsville,24.125.227.12,30,Hard,percent16,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (16).jpg
556053849,9/23/2014 03:16:09,1401970724,9/23/2014 03:15:10,instagc,0.4852,15445601,USA,FL,Jacksonville,24.129.68.254,4,Normal,percent16,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (16).jpg
556053849,9/23/2014 04:36:10,1402043204,9/23/2014 04:34:59,bitcoinget,0.5089,21614812,USA,"","",73.39.182.12,5,Easy,percent16,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (16).jpg
556053849,9/23/2014 05:07:12,1402070595,9/23/2014 05:04:52,clixsense,0.4847,19887018,USA,MA,East Bridgewater,72.70.92.182,7,Normal,percent16,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (16).jpg
556053849,9/23/2014 05:16:12,1402078476,9/23/2014 05:09:01,neodev,0.4191,20929875,USA,MA,Allston,71.174.190.153,5,Hard,percent16,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (16).jpg
556053849,9/23/2014 05:23:10,1402084665,9/23/2014 05:04:31,points4rewards,0.4725,20113482,USA,"","",72.168.129.188,4,Normal,percent16,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (16).jpg
556053849,9/23/2014 06:03:53,1402124655,9/23/2014 06:03:37,instagc,0.4749,22396848,USA,MA,Waltham,146.115.168.153,20,Easy,percent16,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (16).jpg
556053850,9/23/2014 00:16:11,1401777986,9/23/2014 00:14:23,instagc,0.85,22501383,USA,MO,Lone Jack,71.1.125.187,23,Easy,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
556053850,9/23/2014 00:35:07,1401794710,9/23/2014 00:34:25,meprizescf,0.71,19539728,USA,"","",207.68.120.125,20,Easy,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
556053850,9/23/2014 01:12:07,1401838368,9/23/2014 01:08:27,clixsense,0.5176,29490692,USA,NY,Holley,66.66.87.109,25,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
556053850,9/23/2014 01:20:22,1401848825,9/23/2014 01:19:24,instagc,0.5267,15956655,USA,WI,Waukesha,107.204.251.3,50,Hard,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
556053850,9/23/2014 01:33:37,1401865687,9/23/2014 01:32:00,clixsense,0.4744,6520576,USA,OH,West Chester,174.101.207.12,35,Easy,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
556053850,9/23/2014 01:41:34,1401876103,9/23/2014 01:40:04,clixsense,0.5487,19495345,USA,AL,Gurley,74.237.180.157,38,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
556053850,9/23/2014 02:00:45,1401895762,9/23/2014 01:59:06,clixsense,0.3545,20532812,USA,CA,San Francisco,45.64.227.143,34,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
556053850,9/23/2014 02:13:11,1401907467,9/23/2014 02:12:45,neodev,0.3425,25638993,USA,FL,Miami,108.76.254.42,12,Easy,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
556053850,9/23/2014 02:31:30,1401925660,9/23/2014 02:29:13,instagc,0.4817,22096649,USA,VA,Martinsville,24.125.227.12,36,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
556053850,9/23/2014 02:37:51,1401932263,9/23/2014 02:37:21,instagc,0.4907,25607301,USA,PA,Kittanning,71.31.183.79,20,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
556053850,9/23/2014 03:15:09,1401969785,9/23/2014 03:14:24,instagc,0.4852,15445601,USA,FL,Jacksonville,24.129.68.254,29,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
556053850,9/23/2014 03:42:52,1401995440,9/23/2014 03:40:43,clixsense,0.507,24320880,USA,AZ,Peoria,24.251.114.27,32,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
556053850,9/23/2014 04:40:04,1402046303,9/23/2014 04:39:31,bitcoinget,0.5089,21614812,USA,"","",73.39.182.12,40,Easy,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
556053850,9/23/2014 06:04:54,1402125697,9/23/2014 06:04:25,instagc,0.4749,22396848,USA,MA,Waltham,146.115.168.153,15,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
556053850,9/23/2014 06:08:22,1402129051,9/23/2014 06:06:57,instagc,0.4765,29571331,USA,IL,Poplar Grove,67.173.37.179,32,Easy,percent17,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (17).jpg
556053851,9/23/2014 00:27:37,1401787672,9/23/2014 00:26:47,meprizescf,0.71,19539728,USA,"","",207.68.120.125,3,Easy,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
556053851,9/23/2014 00:30:30,1401790318,9/23/2014 00:27:26,instagc,0.85,22501383,USA,MO,Lone Jack,71.1.125.187,3,Easy,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
556053851,9/23/2014 01:14:01,1401840773,9/23/2014 01:13:02,instagc,0.5267,15956655,USA,WI,Waukesha,107.204.251.3,5,Easy,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
556053851,9/23/2014 01:37:50,1401871164,9/23/2014 01:36:14,clixsense,0.4744,6520576,USA,OH,West Chester,174.101.207.12,5,Easy,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
556053851,9/23/2014 01:40:02,1401874077,9/23/2014 01:37:39,clixsense,0.5487,19495345,USA,AL,Gurley,74.237.180.157,13,Normal,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
556053851,9/23/2014 02:02:31,1401897516,9/23/2014 02:00:47,clixsense,0.3545,20532812,USA,CA,San Francisco,45.64.227.143,25,Hard,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
556053851,9/23/2014 02:10:59,1401905398,9/23/2014 02:10:26,neodev,0.3425,25638993,USA,FL,Miami,108.76.254.42,6,Easy,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
556053851,9/23/2014 02:35:36,1401929749,9/23/2014 02:34:58,instagc,0.4907,25607301,USA,PA,Kittanning,71.31.183.79,15,Normal,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
556053851,9/23/2014 02:47:04,1401941427,9/23/2014 02:44:48,instagc,0.4817,22096649,USA,VA,Martinsville,24.125.227.12,12,Easy,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
556053851,9/23/2014 03:17:19,1401971986,9/23/2014 03:16:10,instagc,0.4852,15445601,USA,FL,Jacksonville,24.129.68.254,8,Normal,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
556053851,9/23/2014 03:49:05,1402000882,9/23/2014 03:47:55,clixsense,0.507,24320880,USA,AZ,Peoria,24.251.114.27,13,Normal,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
556053851,9/23/2014 04:43:21,1402049127,9/23/2014 04:42:47,bitcoinget,0.5089,21614812,USA,"","",73.39.182.12,5,Easy,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
556053851,9/23/2014 05:04:51,1402068629,9/23/2014 05:01:48,clixsense,0.4847,19887018,USA,MA,East Bridgewater,72.70.92.182,7,Easy,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
556053851,9/23/2014 05:25:49,1402086881,9/23/2014 05:19:14,neodev,0.4191,20929875,USA,MA,Allston,71.174.190.153,18,Easy,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
556053851,9/23/2014 06:00:10,1402120730,9/23/2014 05:57:49,instagc,0.4765,29571331,USA,IL,Poplar Grove,67.173.37.179,6,Easy,percent18,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (18).jpg
556053852,9/23/2014 00:30:30,1401790308,9/23/2014 00:27:26,instagc,0.85,22501383,USA,MO,Lone Jack,71.1.125.187,19,Easy,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
556053852,9/23/2014 00:35:07,1401794711,9/23/2014 00:34:25,meprizescf,0.71,19539728,USA,"","",207.68.120.125,15,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
556053852,9/23/2014 01:17:17,1401845000,9/23/2014 01:16:00,instagc,0.5267,15956655,USA,WI,Waukesha,107.204.251.3,10,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
556053852,9/23/2014 01:28:36,1401859485,9/23/2014 01:27:10,clixsense,0.5176,29490692,USA,NY,Holley,66.66.87.109,15,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
556053852,9/23/2014 01:45:28,1401880062,9/23/2014 01:43:49,clixsense,0.5487,19495345,USA,AL,Gurley,74.237.180.157,20,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
556053852,9/23/2014 02:00:45,1401895760,9/23/2014 01:59:06,clixsense,0.3545,20532812,USA,CA,San Francisco,45.64.227.143,24,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
556053852,9/23/2014 02:11:41,1401906000,9/23/2014 02:11:06,neodev,0.3425,25638993,USA,FL,Miami,108.76.254.42,16,Easy,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
556053852,9/23/2014 02:24:34,1401919146,9/23/2014 02:19:55,instagc,0.4817,22096649,USA,VA,Martinsville,24.125.227.12,20,Easy,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
556053852,9/23/2014 02:36:07,1401930421,9/23/2014 02:35:37,instagc,0.4907,25607301,USA,PA,Kittanning,71.31.183.79,15,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
556053852,9/23/2014 03:07:00,1401962479,9/23/2014 03:05:05,instagc,0.4852,15445601,USA,FL,Jacksonville,24.129.68.254,21,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
