_unit_id,_created_at,_golden,_canary,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,category,category_gold,id,image_url
409607248,2/7/2014 02:24:12,true,,1193684586,,2/7/2014 02:23:50,false,cotter,1.0,6531700,USA,FL,Ocala,76.3.11.240,category1,category1,image24,https://dl.dropboxusercontent.com/u/82816032/img_bike/24.jpg
409607248,2/7/2014 02:30:54,true,,1193686377,,2/7/2014 02:30:33,false,instagc,1.0,18720630,GBR,W7,Dumbarton,82.32.68.17,category1,category1,image24,https://dl.dropboxusercontent.com/u/82816032/img_bike/24.jpg
409607248,2/7/2014 03:46:36,true,,1193707971,true,2/7/2014 03:46:29,false,instagc,0.8333,15577915,USA,IL,Mount Vernon,66.232.167.68,category2,category1,image24,https://dl.dropboxusercontent.com/u/82816032/img_bike/24.jpg
409607248,2/7/2014 05:04:52,true,,1193723583,,2/7/2014 05:04:26,false,fusioncash,1.0,12679058,USA,FL,Miami,99.39.244.144,category1,category1,image24,https://dl.dropboxusercontent.com/u/82816032/img_bike/24.jpg
409607248,2/7/2014 06:49:32,true,,1193738780,,2/7/2014 06:49:15,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category1,category1,image24,https://dl.dropboxusercontent.com/u/82816032/img_bike/24.jpg
409607248,2/7/2014 07:36:41,true,,1193747532,true,2/7/2014 07:36:15,false,clixsense,1.0,14555684,USA,CA,Laguna Niguel,68.231.222.171,category2,category1,image24,https://dl.dropboxusercontent.com/u/82816032/img_bike/24.jpg
409607249,2/7/2014 02:06:09,false,,1193679370,,2/7/2014 02:06:01,false,instagc,1.0,22491581,USA,AR,Little Rock,108.239.102.35,category2,,image25,https://dl.dropboxusercontent.com/u/82816032/img_bike/25.jpg
409607249,2/7/2014 02:12:38,false,,1193681504,,2/7/2014 02:10:31,false,clixsense,1.0,8978783,USA,GA,Macon,98.67.58.51,category2,,image25,https://dl.dropboxusercontent.com/u/82816032/img_bike/25.jpg
409607249,2/7/2014 02:21:41,false,,1193683979,,2/7/2014 02:21:21,false,cotter,1.0,6531700,USA,FL,Ocala,76.3.11.240,category2,,image25,https://dl.dropboxusercontent.com/u/82816032/img_bike/25.jpg
409607249,2/7/2014 02:23:36,false,,1193684442,,2/7/2014 02:23:20,false,prodege,1.0,10541200,USA,CA,Rancho Cucamonga,97.93.142.149,category2,,image25,https://dl.dropboxusercontent.com/u/82816032/img_bike/25.jpg
409607249,2/7/2014 02:24:24,false,,1193684683,,2/7/2014 02:20:34,false,clixsense,1.0,17950689,GBR,Y9,Pontypridd,89.168.36.250,category2,,image25,https://dl.dropboxusercontent.com/u/82816032/img_bike/25.jpg
409607249,2/7/2014 02:31:10,false,,1193686451,,2/7/2014 02:30:55,false,instagc,1.0,18720630,GBR,W7,Dumbarton,82.32.68.17,category2,,image25,https://dl.dropboxusercontent.com/u/82816032/img_bike/25.jpg
409607249,2/7/2014 03:44:16,false,,1193707461,,2/7/2014 03:43:55,false,instagc,0.8333,15577915,USA,IL,Mount Vernon,66.232.167.68,category2,,image25,https://dl.dropboxusercontent.com/u/82816032/img_bike/25.jpg
409607249,2/7/2014 05:06:46,false,,1193723848,,2/7/2014 05:06:35,false,fusioncash,1.0,12679058,USA,FL,Miami,99.39.244.144,category2,,image25,https://dl.dropboxusercontent.com/u/82816032/img_bike/25.jpg
409607249,2/7/2014 06:54:07,false,,1193739526,,2/7/2014 06:53:45,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category2,,image25,https://dl.dropboxusercontent.com/u/82816032/img_bike/25.jpg
409607249,2/7/2014 07:39:58,false,,1193748038,,2/7/2014 07:39:42,false,clixsense,1.0,14555684,USA,CA,Laguna Niguel,68.231.222.171,category2,,image25,https://dl.dropboxusercontent.com/u/82816032/img_bike/25.jpg
409607250,2/7/2014 02:04:21,false,,1193678688,,2/7/2014 02:04:04,false,instagc,1.0,22491581,USA,AR,Little Rock,108.239.102.35,category1,,image26,https://dl.dropboxusercontent.com/u/82816032/img_bike/26.jpg
409607250,2/7/2014 02:14:07,false,,1193681964,,2/7/2014 02:13:50,false,clixsense,1.0,17950689,GBR,Y9,Pontypridd,89.168.36.250,category1,,image26,https://dl.dropboxusercontent.com/u/82816032/img_bike/26.jpg
409607250,2/7/2014 02:14:25,false,,1193682037,,2/7/2014 02:14:10,false,clixsense,1.0,8978783,USA,GA,Macon,98.67.58.51,category1,,image26,https://dl.dropboxusercontent.com/u/82816032/img_bike/26.jpg
409607250,2/7/2014 02:16:27,false,,1193682573,,2/7/2014 02:16:17,false,prodege,1.0,10541200,USA,CA,Rancho Cucamonga,97.93.142.149,category1,,image26,https://dl.dropboxusercontent.com/u/82816032/img_bike/26.jpg
409607250,2/7/2014 02:23:46,false,,1193684496,,2/7/2014 02:23:28,false,cotter,1.0,6531700,USA,FL,Ocala,76.3.11.240,category1,,image26,https://dl.dropboxusercontent.com/u/82816032/img_bike/26.jpg
409607250,2/7/2014 02:30:32,false,,1193686291,,2/7/2014 02:29:51,false,instagc,1.0,18720630,GBR,W7,Dumbarton,82.32.68.17,category1,,image26,https://dl.dropboxusercontent.com/u/82816032/img_bike/26.jpg
409607250,2/7/2014 03:45:14,false,,1193707649,,2/7/2014 03:44:55,false,instagc,0.8333,15577915,USA,IL,Mount Vernon,66.232.167.68,category1,,image26,https://dl.dropboxusercontent.com/u/82816032/img_bike/26.jpg
409607250,2/7/2014 05:02:43,false,,1193723231,,2/7/2014 05:02:30,false,fusioncash,1.0,12679058,USA,FL,Miami,99.39.244.144,category1,,image26,https://dl.dropboxusercontent.com/u/82816032/img_bike/26.jpg
409607250,2/7/2014 06:55:13,false,,1193739715,,2/7/2014 06:54:58,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category2,,image26,https://dl.dropboxusercontent.com/u/82816032/img_bike/26.jpg
409607250,2/7/2014 07:38:35,false,,1193747817,,2/7/2014 07:38:10,false,clixsense,1.0,14555684,USA,CA,Laguna Niguel,68.231.222.171,category2,,image26,https://dl.dropboxusercontent.com/u/82816032/img_bike/26.jpg
409607251,2/7/2014 02:06:00,false,,1193679300,,2/7/2014 02:05:47,false,instagc,1.0,22491581,USA,AR,Little Rock,108.239.102.35,category1,,image27,https://dl.dropboxusercontent.com/u/82816032/img_bike/27.jpg
409607251,2/7/2014 02:11:52,false,,1193681296,,2/7/2014 02:10:53,false,prodege,1.0,10541200,USA,CA,Rancho Cucamonga,97.93.142.149,category2,,image27,https://dl.dropboxusercontent.com/u/82816032/img_bike/27.jpg
409607251,2/7/2014 02:13:29,false,,1193681794,,2/7/2014 02:13:17,false,clixsense,1.0,8978783,USA,GA,Macon,98.67.58.51,category1,,image27,https://dl.dropboxusercontent.com/u/82816032/img_bike/27.jpg
409607251,2/7/2014 02:14:30,false,,1193682062,,2/7/2014 02:14:07,false,clixsense,1.0,17950689,GBR,Y9,Pontypridd,89.168.36.250,category2,,image27,https://dl.dropboxusercontent.com/u/82816032/img_bike/27.jpg
409607251,2/7/2014 02:25:12,false,,1193684898,,2/7/2014 02:24:48,false,cotter,1.0,6531700,USA,FL,Ocala,76.3.11.240,category1,,image27,https://dl.dropboxusercontent.com/u/82816032/img_bike/27.jpg
409607251,2/7/2014 02:29:29,false,,1193686008,,2/7/2014 02:28:43,false,instagc,1.0,18720630,GBR,W7,Dumbarton,82.32.68.17,category2,,image27,https://dl.dropboxusercontent.com/u/82816032/img_bike/27.jpg
409607251,2/7/2014 03:46:13,false,,1193707891,,2/7/2014 03:46:05,false,instagc,0.8333,15577915,USA,IL,Mount Vernon,66.232.167.68,category1,,image27,https://dl.dropboxusercontent.com/u/82816032/img_bike/27.jpg
409607251,2/7/2014 05:02:43,false,,1193723230,,2/7/2014 05:02:30,false,fusioncash,1.0,12679058,USA,FL,Miami,99.39.244.144,category1,,image27,https://dl.dropboxusercontent.com/u/82816032/img_bike/27.jpg
409607251,2/7/2014 06:53:42,false,,1193739454,,2/7/2014 06:52:56,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category2,,image27,https://dl.dropboxusercontent.com/u/82816032/img_bike/27.jpg
409607251,2/7/2014 07:33:33,false,,1193747040,,2/7/2014 07:32:32,false,clixsense,1.0,14555684,USA,CA,Laguna Niguel,68.231.222.171,category2,,image27,https://dl.dropboxusercontent.com/u/82816032/img_bike/27.jpg
409607252,2/7/2014 02:07:33,false,,1193679936,,2/7/2014 02:07:09,false,instagc,1.0,22491581,USA,AR,Little Rock,108.239.102.35,category2,,image28,https://dl.dropboxusercontent.com/u/82816032/img_bike/28.jpg
409607252,2/7/2014 02:14:09,false,,1193681974,,2/7/2014 02:13:53,false,clixsense,1.0,8978783,USA,GA,Macon,98.67.58.51,category2,,image28,https://dl.dropboxusercontent.com/u/82816032/img_bike/28.jpg
409607252,2/7/2014 02:16:15,false,,1193682522,,2/7/2014 02:15:57,false,prodege,1.0,10541200,USA,CA,Rancho Cucamonga,97.93.142.149,category2,,image28,https://dl.dropboxusercontent.com/u/82816032/img_bike/28.jpg
409607252,2/7/2014 02:24:34,false,,1193684725,,2/7/2014 02:24:13,false,cotter,1.0,6531700,USA,FL,Ocala,76.3.11.240,category2,,image28,https://dl.dropboxusercontent.com/u/82816032/img_bike/28.jpg
409607252,2/7/2014 02:26:31,false,,1193685237,,2/7/2014 02:26:04,false,clixsense,1.0,17950689,GBR,Y9,Pontypridd,89.168.36.250,category1,,image28,https://dl.dropboxusercontent.com/u/82816032/img_bike/28.jpg
409607252,2/7/2014 02:34:04,false,,1193687164,,2/7/2014 02:33:44,false,instagc,1.0,18720630,GBR,W7,Dumbarton,82.32.68.17,category2,,image28,https://dl.dropboxusercontent.com/u/82816032/img_bike/28.jpg
409607252,2/7/2014 03:47:08,false,,1193708098,,2/7/2014 03:46:55,false,instagc,0.8333,15577915,USA,IL,Mount Vernon,66.232.167.68,category2,,image28,https://dl.dropboxusercontent.com/u/82816032/img_bike/28.jpg
409607252,2/7/2014 05:04:52,false,,1193723582,,2/7/2014 05:04:26,false,fusioncash,1.0,12679058,USA,FL,Miami,99.39.244.144,category2,,image28,https://dl.dropboxusercontent.com/u/82816032/img_bike/28.jpg
409607252,2/7/2014 06:49:55,false,,1193738818,,2/7/2014 06:49:34,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category1,,image28,https://dl.dropboxusercontent.com/u/82816032/img_bike/28.jpg
409607252,2/7/2014 07:34:39,false,,1193747197,,2/7/2014 07:34:18,false,clixsense,1.0,14555684,USA,CA,Laguna Niguel,68.231.222.171,category2,,image28,https://dl.dropboxusercontent.com/u/82816032/img_bike/28.jpg
409607253,2/7/2014 02:06:53,false,,1193679663,,2/7/2014 02:06:37,false,instagc,1.0,22491581,USA,AR,Little Rock,108.239.102.35,category1,,image29,https://dl.dropboxusercontent.com/u/82816032/img_bike/29.jpg
409607253,2/7/2014 02:10:29,false,,1193680830,,2/7/2014 02:10:20,false,clixsense,1.0,8978783,USA,GA,Macon,98.67.58.51,category1,,image29,https://dl.dropboxusercontent.com/u/82816032/img_bike/29.jpg
409607253,2/7/2014 02:12:49,false,,1193681560,,2/7/2014 02:12:27,false,prodege,1.0,10541200,USA,CA,Rancho Cucamonga,97.93.142.149,category1,,image29,https://dl.dropboxusercontent.com/u/82816032/img_bike/29.jpg
409607253,2/7/2014 02:22:11,false,,1193684113,,2/7/2014 02:22:01,false,cotter,1.0,6531700,USA,FL,Ocala,76.3.11.240,category1,,image29,https://dl.dropboxusercontent.com/u/82816032/img_bike/29.jpg
409607253,2/7/2014 02:26:31,false,,1193685236,,2/7/2014 02:26:04,false,clixsense,1.0,17950689,GBR,Y9,Pontypridd,89.168.36.250,category1,,image29,https://dl.dropboxusercontent.com/u/82816032/img_bike/29.jpg
409607253,2/7/2014 02:35:34,false,,1193687505,,2/7/2014 02:35:22,false,instagc,1.0,18720630,GBR,W7,Dumbarton,82.32.68.17,category1,,image29,https://dl.dropboxusercontent.com/u/82816032/img_bike/29.jpg
409607253,2/7/2014 03:46:54,false,,1193708045,,2/7/2014 03:46:44,false,instagc,0.8333,15577915,USA,IL,Mount Vernon,66.232.167.68,category1,,image29,https://dl.dropboxusercontent.com/u/82816032/img_bike/29.jpg
409607253,2/7/2014 05:02:56,false,,1193723264,,2/7/2014 05:02:44,false,fusioncash,1.0,12679058,USA,FL,Miami,99.39.244.144,category1,,image29,https://dl.dropboxusercontent.com/u/82816032/img_bike/29.jpg
409607253,2/7/2014 06:52:55,false,,1193739304,,2/7/2014 06:52:42,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category1,,image29,https://dl.dropboxusercontent.com/u/82816032/img_bike/29.jpg
409607253,2/7/2014 07:39:19,false,,1193747925,,2/7/2014 07:38:57,false,clixsense,1.0,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image29,https://dl.dropboxusercontent.com/u/82816032/img_bike/29.jpg
409607254,2/7/2014 02:05:37,false,,1193679131,,2/7/2014 02:05:18,false,instagc,1.0,22491581,USA,AR,Little Rock,108.239.102.35,category1,,image30,https://dl.dropboxusercontent.com/u/82816032/img_bike/30.jpg
409607254,2/7/2014 02:12:15,false,,1193681399,,2/7/2014 02:12:05,false,prodege,1.0,10541200,USA,CA,Rancho Cucamonga,97.93.142.149,category1,,image30,https://dl.dropboxusercontent.com/u/82816032/img_bike/30.jpg
409607254,2/7/2014 02:13:43,false,,1193681853,,2/7/2014 02:13:30,false,clixsense,1.0,8978783,USA,GA,Macon,98.67.58.51,category1,,image30,https://dl.dropboxusercontent.com/u/82816032/img_bike/30.jpg
409607254,2/7/2014 02:18:59,false,,1193683240,,2/7/2014 02:16:22,false,clixsense,1.0,17950689,GBR,Y9,Pontypridd,89.168.36.250,category1,,image30,https://dl.dropboxusercontent.com/u/82816032/img_bike/30.jpg
409607254,2/7/2014 02:22:00,false,,1193684061,,2/7/2014 02:21:42,false,cotter,1.0,6531700,USA,FL,Ocala,76.3.11.240,category1,,image30,https://dl.dropboxusercontent.com/u/82816032/img_bike/30.jpg
409607254,2/7/2014 02:33:18,false,,1193686994,,2/7/2014 02:33:00,false,instagc,1.0,18720630,GBR,W7,Dumbarton,82.32.68.17,category1,,image30,https://dl.dropboxusercontent.com/u/82816032/img_bike/30.jpg
409607254,2/7/2014 03:47:52,false,,1193708275,,2/7/2014 03:47:43,false,instagc,0.8333,15577915,USA,IL,Mount Vernon,66.232.167.68,category1,,image30,https://dl.dropboxusercontent.com/u/82816032/img_bike/30.jpg
409607254,2/7/2014 05:01:49,false,,1193723133,,2/7/2014 05:01:20,false,fusioncash,1.0,12679058,USA,FL,Miami,99.39.244.144,category1,,image30,https://dl.dropboxusercontent.com/u/82816032/img_bike/30.jpg
409607254,2/7/2014 06:54:26,false,,1193739599,,2/7/2014 06:54:08,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category1,,image30,https://dl.dropboxusercontent.com/u/82816032/img_bike/30.jpg
409607254,2/7/2014 07:35:58,false,,1193747414,,2/7/2014 07:35:34,false,clixsense,1.0,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image30,https://dl.dropboxusercontent.com/u/82816032/img_bike/30.jpg
