_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,how_many_birds_can_you_see_in_the_image,the_difficulty_of_this_task_is,id,image_url
697946458,4/1/2015 23:49:05,1604008302,4/1/2015 23:48:01,false,tremorgames,0.7535,31906954,USA,NY,Sharon Springs,70.209.130.10,10,Easy,bird023,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (23).jpg
697946458,4/1/2015 23:49:46,1604009650,4/1/2015 23:49:09,false,clixsense,0.7077,30130805,USA,MI,Wyandotte,63.141.18.150,13,Normal,bird023,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (23).jpg
697946458,4/2/2015 00:03:35,1604035230,4/2/2015 00:00:06,false,cotter,0.6147,29964039,USA,NV,Reno,71.94.24.147,18,Easy,bird023,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (23).jpg
697946458,4/2/2015 00:19:19,1604064814,4/2/2015 00:17:30,false,clixsense,0.767,9289735,USA,IL,Chicago,69.210.252.212,12,Normal,bird023,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (23).jpg
697946458,4/2/2015 00:30:13,1604085043,4/2/2015 00:28:40,false,neodev,0.7116,31463401,USA,CA,San Jose,50.118.172.133,15,Hard,bird023,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (23).jpg
697946458,4/2/2015 00:51:44,1604098483,4/2/2015 00:50:10,false,instagc,0.6774,31184650,USA,IA,Mason City,173.26.27.82,13,Normal,bird023,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (23).jpg
697946458,4/2/2015 00:54:40,1604100012,4/2/2015 00:52:51,false,gptking,0.6448,31799065,USA,IL,Carbondale,50.45.58.0,15,Normal,bird023,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (23).jpg
697946458,4/2/2015 01:46:08,1604127475,4/2/2015 01:44:59,false,neodev,0.609,31314633,USA,DE,"",108.59.8.208,10,Normal,bird023,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (23).jpg
697946458,4/2/2015 01:48:02,1604128343,4/2/2015 01:43:01,false,neodev,0.611,29617776,USA,NJ,East Orange,108.50.135.41,16,Easy,bird023,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (23).jpg
697946458,4/2/2015 01:48:31,1604128511,4/2/2015 01:47:32,false,clixsense,0.6978,15464647,USA,WA,Vancouver,24.22.58.235,15,Normal,bird023,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (23).jpg
697946458,4/2/2015 01:58:21,1604133287,4/2/2015 01:57:28,false,neodev,0.6888,11291592,USA,MI,Taylor,99.170.106.105,20,Normal,bird023,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (23).jpg
697946458,4/2/2015 01:58:56,1604133656,4/2/2015 01:58:35,false,bitcoinget,0.5327,31256687,USA,NY,Brooklyn,24.146.181.193,10,Normal,bird023,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (23).jpg
697946458,4/2/2015 02:31:18,1604149245,4/2/2015 02:30:17,false,instagc,0.6497,30506788,USA,MO,Springfield,50.81.216.165,15,Normal,bird023,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (23).jpg
697946458,4/2/2015 02:46:12,1604156077,4/2/2015 02:43:46,false,neodev,0.5828,31139768,USA,CA,Laguna Niguel,216.177.129.196,15,Normal,bird023,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (23).jpg
697946458,4/2/2015 02:47:15,1604156698,4/2/2015 02:44:29,false,clixsense,0.6378,18053528,USA,CA,Los Angeles,64.203.38.247,15,Normal,bird023,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (23).jpg
697946458,4/2/2015 02:54:44,1604160551,4/2/2015 02:53:17,false,instagc,0.7039,15981335,USA,TX,Richardson,76.184.228.39,12,Normal,bird023,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (23).jpg
697946458,4/2/2015 03:08:52,1604166785,4/2/2015 02:53:13,false,clixsense,0.472,6363498,USA,GA,Fort Valley,23.125.3.6,18,Hard,bird023,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (23).jpg
697946459,4/2/2015 00:53:00,1604099045,4/2/2015 00:51:22,false,instagc,0.8839,30326470,USA,CA,El Cajon,170.213.131.190,9,Easy,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946459,4/2/2015 03:37:28,1604178208,4/2/2015 03:37:05,false,coinworker,0.577,32114060,USA,AR,Rogers,99.110.193.20,10,Easy,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946459,4/2/2015 03:47:01,1604181984,4/2/2015 03:43:21,false,neodev,0.5584,29946110,USA,OH,Barberton,184.56.204.181,8,Easy,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946459,4/2/2015 03:58:06,1604188846,4/2/2015 03:48:13,false,clixsense,0.6135,11106820,USA,MA,Taunton,173.48.52.95,9,Easy,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946459,4/2/2015 04:04:01,1604192416,4/2/2015 04:02:20,false,neodev,0.652,32109836,USA,"","",172.164.40.214,8,Easy,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946459,4/2/2015 04:10:24,1604194984,4/2/2015 04:08:35,false,superrewards,0.5316,28396934,USA,CA,San Francisco,99.108.138.235,9,Easy,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946459,4/2/2015 04:19:27,1604198498,4/2/2015 04:17:15,false,prodege,0.5567,30689579,USA,IL,Barrington,99.135.175.224,9,Normal,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946459,4/2/2015 05:13:52,1604226756,4/2/2015 05:12:32,false,instagc,0.6237,19425875,USA,OH,Mount Vernon,71.50.33.21,9,Easy,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946459,4/2/2015 05:27:16,1604232461,4/2/2015 05:23:45,false,quickrewards,0.5768,8672587,USA,TX,El Paso,209.194.208.150,8,Easy,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946459,4/2/2015 05:38:25,1604237835,4/2/2015 05:36:46,false,prodege,0.6319,1944668,USA,IN,Evansville,74.133.3.74,9,Easy,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946459,4/2/2015 05:51:45,1604246640,4/2/2015 05:43:44,false,clixsense,0.472,6363498,USA,GA,Fort Valley,23.125.3.6,8,Easy,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946459,4/2/2015 06:11:43,1604258950,4/2/2015 06:09:41,false,neodev,0.5828,31139768,USA,VA,Mclean,63.141.204.16,8,Normal,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946459,4/2/2015 06:22:08,1604264195,4/2/2015 06:21:26,false,instagc,0.6597,13581319,USA,IL,Mount Vernon,66.232.166.86,10,Normal,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946459,4/2/2015 06:23:01,1604264699,4/2/2015 06:21:12,false,elite,0.6354,32232485,USA,"","",38.95.109.35,8,Easy,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946459,4/2/2015 06:27:25,1604266443,4/2/2015 06:25:09,false,zoombucks,0.64,31588441,USA,OH,Columbus,65.60.215.9,8,Easy,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946459,4/2/2015 07:22:29,1604285668,4/2/2015 07:21:14,false,clixsense,0.5851,12427530,USA,IL,Bloomington,50.106.207.206,8,Easy,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946459,4/2/2015 07:26:26,1604287079,4/2/2015 07:25:24,false,prodege,0.4588,10959404,USA,CA,Studio City,108.217.110.104,8,Easy,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946459,4/2/2015 07:41:28,1604292020,4/2/2015 07:40:06,false,instagc,0.5118,30774743,USA,CA,Santa Ana,23.240.186.186,9,Normal,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946459,4/2/2015 07:59:35,1604298279,4/2/2015 07:57:46,false,bitcoinget,0.6947,29432542,USA,NC,Lexington,207.7.65.140,9,Easy,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946459,4/2/2015 08:22:53,1604307853,4/2/2015 08:19:49,false,clixsense,0.7103,20512953,USA,CA,Fairfield,76.232.182.5,9,Easy,bird024,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (24).jpg
697946460,4/2/2015 14:03:05,1604409686,4/2/2015 14:02:42,false,bitcoinget,0.5327,31256687,USA,NY,Brooklyn,69.112.8.202,20,Normal,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946460,4/2/2015 14:10:47,1604411511,4/2/2015 14:10:02,false,superrewards,0.6165,24796792,USA,NY,New York,72.80.63.240,26,Hard,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946460,4/2/2015 14:23:40,1604414746,4/2/2015 14:22:35,false,instagc,0.7033,16888714,USA,FL,Davenport,72.64.156.174,36,Hard,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946460,4/2/2015 14:25:47,1604415256,4/2/2015 14:24:51,false,neodev,0.567,30703713,USA,CA,San Jose,198.23.103.206,32,Hard,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946460,4/2/2015 15:05:49,1604428677,4/2/2015 15:05:03,false,neodev,0.6195,25638993,USA,CA,"",74.11.113.17,44,Hard,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946460,4/2/2015 16:49:44,1604465871,4/2/2015 16:48:55,false,clixsense,0.6536,10390268,USA,NY,New Paltz,100.40.133.58,45,Hard,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946460,4/2/2015 16:58:17,1604468657,4/2/2015 16:56:25,false,bitcoinget,0.6069,24960279,USA,NY,Bronx,24.184.59.169,80,Hard,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946460,4/2/2015 17:36:46,1604481106,4/2/2015 17:36:02,false,instagc,0.6379,27597031,USA,VA,Manassas,108.31.34.199,50,Hard,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946460,4/2/2015 18:17:27,1604497448,4/2/2015 18:17:07,false,clixsense,0.4171,6574449,USA,"","",216.216.68.85,8,Hard,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946460,4/2/2015 18:27:41,1604501392,4/2/2015 18:26:39,false,elite,0.5822,31956791,USA,PA,Freeport,72.23.204.146,80,Hard,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946460,4/2/2015 18:28:22,1604501620,4/2/2015 18:27:29,false,instagc,0.4999,29202665,USA,WA,Vancouver,98.246.71.204,50,Hard,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946460,4/2/2015 18:28:53,1604501818,4/2/2015 18:26:42,false,elite,0.5445,32276362,USA,VA,Manassas,207.244.77.1,54,Hard,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946460,4/2/2015 18:50:40,1604512461,4/2/2015 18:47:06,false,prodege,0.45,20693658,USA,WI,Chippewa Falls,75.105.241.192,82,Hard,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946460,4/2/2015 18:56:06,1604516741,4/2/2015 18:54:24,false,coinworker,0.6349,23778084,USA,PA,State College,146.186.207.8,50,Hard,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946460,4/2/2015 19:00:47,1604524952,4/2/2015 18:57:14,false,neodev,0.6091,31787360,USA,CA,Moreno Valley,76.94.99.196,97,Hard,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946460,4/2/2015 19:19:51,1604546338,4/2/2015 19:17:36,false,elite,0.6354,32232485,USA,"","",38.95.109.38,45,Hard,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946460,4/2/2015 19:30:11,1604551225,4/2/2015 19:27:19,false,extralunchmoney,0.5774,11369918,USA,TX,Houston,50.246.60.1,90,Hard,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946460,4/2/2015 19:34:01,1604553546,4/2/2015 19:30:23,false,neodev,0.5292,32077912,USA,IL,Chicago,173.234.43.100,48,Hard,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946460,4/2/2015 19:46:22,1604561511,4/2/2015 19:43:56,false,instagc,0.6196,30880172,USA,"","",166.176.57.64,80,Hard,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946460,4/2/2015 19:57:06,1604567457,4/2/2015 19:48:37,false,neodev,0.4672,29507191,USA,NY,Hilton,66.66.96.233,50,Normal,bird025,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (25).jpg
697946461,4/1/2015 23:08:50,1603928416,4/1/2015 23:06:47,false,instagc,0.8839,30326470,USA,CA,Santee,99.44.37.73,34,Easy,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946461,4/1/2015 23:16:07,1603943920,4/1/2015 23:14:23,false,clixsense,0.8625,19495345,USA,AL,Decatur,74.237.180.157,34,Easy,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946461,4/1/2015 23:21:54,1603956130,4/1/2015 23:18:56,false,cotter,0.6147,29964039,USA,NV,Reno,71.94.24.147,34,Easy,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946461,4/1/2015 23:40:45,1603992302,4/1/2015 23:39:36,false,neodev,0.6195,25638993,USA,FL,Miami,108.76.254.42,34,Normal,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946461,4/1/2015 23:43:20,1603997228,4/1/2015 23:42:28,false,tremorgames,0.7535,31906954,USA,NY,Sharon Springs,70.209.130.10,25,Normal,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946461,4/1/2015 23:43:47,1603998117,4/1/2015 23:42:40,false,clixsense,0.7077,30130805,USA,MI,Wyandotte,63.141.18.150,34,Easy,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946461,4/1/2015 23:55:13,1604020239,4/1/2015 23:51:47,false,clixsense,0.767,9289735,USA,IL,Chicago,69.210.252.212,34,Easy,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946461,4/2/2015 00:17:35,1604061440,4/2/2015 00:15:47,false,neodev,0.7116,31463401,USA,CA,San Jose,50.118.172.133,34,Easy,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946461,4/2/2015 00:35:13,1604089933,4/2/2015 00:32:52,false,gptking,0.6448,31799065,USA,IL,Carbondale,50.45.58.0,34,Easy,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946461,4/2/2015 00:37:48,1604091379,4/2/2015 00:35:37,false,instagc,0.6774,31184650,USA,IA,Mason City,173.26.27.82,34,Normal,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946461,4/2/2015 01:24:14,1604115834,4/2/2015 01:21:43,false,neodev,0.611,29617776,USA,NJ,East Orange,108.50.135.41,34,Easy,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946461,4/2/2015 01:36:19,1604122836,4/2/2015 01:34:29,false,fusioncash,0.6351,5943344,USA,KS,Topeka,24.255.206.188,34,Normal,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946461,4/2/2015 01:36:24,1604122866,4/2/2015 01:35:10,false,neodev,0.609,31314633,USA,DE,"",108.59.8.208,20,Hard,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946461,4/2/2015 01:39:16,1604124286,4/2/2015 01:38:16,false,clixsense,0.6978,15464647,USA,WA,Vancouver,24.22.58.235,34,Easy,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946461,4/2/2015 01:39:41,1604124535,4/2/2015 01:33:31,false,neodev,0.6888,11291592,USA,MI,Taylor,99.170.106.105,35,Hard,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946461,4/2/2015 01:56:23,1604132303,4/2/2015 01:56:02,false,bitcoinget,0.5327,31256687,USA,NY,Brooklyn,24.146.181.193,25,Normal,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946461,4/2/2015 02:22:32,1604144893,4/2/2015 02:19:12,false,superrewards,0.5316,28396934,USA,CA,San Francisco,99.108.138.235,34,Easy,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946461,4/2/2015 02:23:30,1604145347,4/2/2015 02:21:34,false,clixsense,0.6378,18053528,USA,CA,Los Angeles,64.203.38.247,34,Normal,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946461,4/2/2015 02:28:34,1604147966,4/2/2015 02:26:42,false,neodev,0.5828,31139768,USA,CA,Laguna Niguel,216.177.129.196,34,Normal,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946461,4/2/2015 02:31:44,1604149411,4/2/2015 02:15:18,false,clixsense,0.6135,11106820,USA,MA,Taunton,173.48.52.95,34,Easy,bird026,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (26).jpg
697946462,4/2/2015 08:40:21,1604314235,4/2/2015 08:39:53,false,bitcoinget,0.7632,21614812,USA,TX,Houston,73.212.76.209,22,Normal,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946462,4/2/2015 09:49:40,1604339105,4/2/2015 09:48:28,false,instagc,0.6266,21088425,USA,MI,Battle Creek,107.140.176.37,20,Normal,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946462,4/2/2015 11:33:39,1604368516,4/2/2015 11:32:23,false,prodege,0.6228,2034278,USA,NJ,Toms River,24.0.73.168,20,Hard,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946462,4/2/2015 11:45:42,1604370877,4/2/2015 11:44:53,false,meprizescf,0.6487,30341376,USA,CA,Saratoga,107.178.41.159,16,Hard,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946462,4/2/2015 12:26:00,1604379873,4/2/2015 12:23:45,false,points4rewards,0.5805,28755767,USA,VA,Chester,68.57.118.32,19,Normal,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946462,4/2/2015 12:37:19,1604382967,4/2/2015 12:36:09,false,clixsense,0.6745,10319610,USA,OH,Berea,75.118.61.247,20,Normal,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946462,4/2/2015 12:51:24,1604387012,4/2/2015 12:48:47,false,instagc,0.7355,30652435,USA,FL,Fort Myers,98.208.133.253,20,Normal,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946462,4/2/2015 13:34:01,1604400397,4/2/2015 13:31:29,false,clixsense,0.5819,31379566,USA,IL,Crest Hill,75.57.211.106,18,Hard,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946462,4/2/2015 14:01:46,1604409347,4/2/2015 14:01:27,false,bitcoinget,0.5327,31256687,USA,NY,Brooklyn,69.112.8.202,10,Hard,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946462,4/2/2015 14:04:48,1604410139,4/2/2015 14:03:21,false,superrewards,0.6165,24796792,USA,NY,New York,72.80.63.240,20,Normal,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946462,4/2/2015 14:16:17,1604413240,4/2/2015 14:14:42,false,instagc,0.7033,16888714,USA,FL,Davenport,72.64.156.174,20,Hard,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946462,4/2/2015 14:19:29,1604413876,4/2/2015 14:16:47,false,neodev,0.567,30703713,USA,CA,San Jose,198.23.103.206,17,Hard,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946462,4/2/2015 14:25:08,1604415116,4/2/2015 14:21:30,false,prodege,0.6728,2145087,USA,WV,Morgantown,75.151.236.106,21,Normal,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946462,4/2/2015 15:01:22,1604427652,4/2/2015 15:00:21,false,neodev,0.6195,25638993,USA,CA,"",74.11.113.17,19,Normal,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946462,4/2/2015 15:27:43,1604433917,4/2/2015 15:24:57,false,instagc,0.6908,22150704,USA,MN,Chisago City,173.85.21.193,19,Normal,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946462,4/2/2015 16:11:20,1604454869,4/2/2015 16:09:00,false,prodege,0.6259,31282868,USA,"","",174.51.245.30,18,Normal,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946462,4/2/2015 16:22:29,1604458193,4/2/2015 16:20:37,false,clixsense,0.4941,14203754,USA,OH,West Chester,174.101.194.133,19,Easy,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946462,4/2/2015 16:24:36,1604458806,4/2/2015 16:23:05,false,clixsense,0.5899,22578215,USA,NJ,Pitman,173.61.36.5,20,Normal,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946462,4/2/2015 16:37:56,1604462486,4/2/2015 16:35:37,false,superrewards,0.5316,28396934,USA,CA,San Francisco,99.108.138.235,20,Easy,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946462,4/2/2015 16:43:36,1604464033,4/2/2015 16:42:13,false,clixsense,0.6536,10390268,USA,NY,New Paltz,100.40.133.58,16,Easy,bird027,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (27).jpg
697946463,4/2/2015 16:58:31,1604468715,4/2/2015 16:57:33,false,clixsense,0.6536,10390268,USA,NY,New Paltz,100.40.133.58,15,Normal,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946463,4/2/2015 17:42:31,1604483500,4/2/2015 17:41:47,false,instagc,0.6379,27597031,USA,VA,Manassas,108.31.34.199,15,Hard,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946463,4/2/2015 18:32:05,1604503199,4/2/2015 18:31:13,false,elite,0.5822,31956791,USA,PA,Freeport,72.23.204.146,14,Normal,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946463,4/2/2015 18:32:25,1604503385,4/2/2015 18:31:09,false,neodev,0.567,30703713,USA,CA,San Jose,50.97.196.10,13,Normal,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946463,4/2/2015 18:33:30,1604503868,4/2/2015 18:32:40,false,instagc,0.4999,29202665,USA,WA,Vancouver,98.246.71.204,14,Easy,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946463,4/2/2015 19:06:44,1604536395,4/2/2015 19:05:45,false,coinworker,0.6349,23778084,USA,PA,State College,146.186.207.8,14,Normal,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946463,4/2/2015 19:11:21,1604542140,4/2/2015 19:09:37,false,neodev,0.6091,31787360,USA,CA,Moreno Valley,76.94.99.196,14,Easy,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946463,4/2/2015 19:35:16,1604554311,4/2/2015 19:32:26,false,elite,0.6354,32232485,USA,"","",38.95.109.38,11,Easy,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946463,4/2/2015 19:35:52,1604554676,4/2/2015 19:35:00,false,extralunchmoney,0.5774,11369918,USA,TX,Houston,50.246.60.1,14,Normal,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946463,4/2/2015 19:56:45,1604567248,4/2/2015 19:55:06,false,instagc,0.6196,30880172,USA,"","",166.176.57.64,15,Normal,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946463,4/2/2015 20:05:01,1604570956,4/2/2015 20:04:03,false,neodev,0.4672,29507191,USA,NY,Hilton,66.66.96.233,15,Normal,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946463,4/2/2015 20:08:20,1604572068,4/2/2015 20:06:56,false,clixsense,0.4784,6340330,USA,NY,Canajoharie,67.248.115.74,14,Normal,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946463,4/2/2015 20:23:08,1604577248,4/2/2015 20:22:26,false,clixsense,0.5899,22578215,USA,NJ,Pitman,173.61.36.5,14,Easy,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946463,4/2/2015 20:28:27,1604579391,4/2/2015 20:26:26,false,prodege,0.6259,31282868,USA,"","",174.51.245.30,14,Easy,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946463,4/2/2015 20:32:06,1604580720,4/2/2015 20:30:52,false,neodev,0.5367,14561763,USA,CA,Laguna Niguel,68.231.222.171,14,Normal,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946463,4/2/2015 20:50:54,1604587401,4/2/2015 20:48:27,false,neodev,0.5828,31139768,USA,OH,Columbus,216.185.58.175,14,Easy,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946463,4/2/2015 20:51:11,1604587516,4/2/2015 20:50:25,false,prodege,0.5998,13869269,USA,IL,Chicago,172.56.13.79,15,Easy,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946463,4/2/2015 21:27:39,1604598856,4/2/2015 21:26:38,false,meprizescf,0.6487,30341376,USA,CA,Saratoga,107.178.35.213,14,Normal,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946463,4/2/2015 21:31:36,1604600091,4/2/2015 21:29:32,false,neodev,0.5368,31079027,USA,CA,San Jose,50.118.172.61,14,Easy,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946463,4/2/2015 21:39:37,1604603202,4/2/2015 21:38:03,false,neodev,0.5292,32077912,USA,CA,San Jose,50.117.41.192,14,Normal,bird028,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (28).jpg
697946464,4/2/2015 16:57:32,1604468393,4/2/2015 16:56:30,false,clixsense,0.6536,10390268,USA,NY,New Paltz,100.40.133.58,6,Easy,bird029,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (29).jpg
697946464,4/2/2015 17:41:47,1604483279,4/2/2015 17:40:56,false,instagc,0.6379,27597031,USA,VA,Manassas,108.31.34.199,7,Normal,bird029,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (29).jpg
697946464,4/2/2015 18:31:08,1604502815,4/2/2015 18:29:59,false,neodev,0.567,30703713,USA,CA,San Jose,50.97.196.10,6,Normal,bird029,https://dl.dropboxusercontent.com/u/82816032/test_birds/bird (29).jpg
