_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,in_what_percentage_the_running_machines_are_available_unoccupied_in_the_image,the_difficulty_of_this_task_is,id,image_url
575326009,10/19/2014 04:05:12,1435310170,10/19/2014 04:04:39,false,instagc,0.7186,18871611,USA,IN,Noblesville,73.176.62.236,14,Normal,percent12,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202106.jpg
575326009,10/19/2014 04:06:15,1435310806,10/19/2014 04:04:40,false,instagc,0.5336,18386513,USA,TN,Knoxville,98.70.105.203,40,Normal,percent12,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202106.jpg
575326009,10/19/2014 04:09:36,1435312837,10/19/2014 04:09:12,false,clixsense,0.7233,15464647,USA,WA,Vancouver,24.21.91.86,20,Normal,percent12,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202106.jpg
575326009,10/19/2014 04:40:26,1435329685,10/19/2014 04:21:07,false,points4rewards,0.6039,20113482,USA,"","",72.168.130.170,50,Normal,percent12,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202106.jpg
575326009,10/19/2014 04:45:42,1435332465,10/19/2014 04:39:23,false,instagc,0.6315,19636746,USA,NY,Bloomfield,192.182.222.243,35,Normal,percent12,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202106.jpg
575326009,10/19/2014 04:57:39,1435338895,10/19/2014 04:48:54,false,clixsense,0.6478,8108990,USA,WA,Bothell,50.46.244.34,40,Normal,percent12,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202106.jpg
575326009,10/19/2014 05:00:30,1435340731,10/19/2014 04:59:55,false,fusioncash,0.2835,22134305,USA,PA,York,50.149.9.75,50,Hard,percent12,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202106.jpg
575326009,10/19/2014 05:30:22,1435357270,10/19/2014 05:29:25,false,eup_slw,0.2244,29681039,USA,CT,New Haven,32.212.50.15,60,Easy,percent12,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202106.jpg
575326009,10/19/2014 06:24:22,1435388452,10/19/2014 06:23:55,false,instagc,0.45,25569616,USA,OR,Coos Bay,71.94.234.242,55,Easy,percent12,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202106.jpg
575326010,10/19/2014 04:03:17,1435308601,10/19/2014 04:01:51,false,instagc,0.5336,18386513,USA,TN,Knoxville,98.70.105.203,60,Easy,percent13,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202148.jpg
575326010,10/19/2014 04:03:52,1435308990,10/19/2014 04:02:10,false,instagc,0.7186,18871611,USA,IN,Noblesville,73.176.62.236,18,Normal,percent13,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202148.jpg
575326010,10/19/2014 04:04:37,1435309654,10/19/2014 03:57:58,false,clixsense,0.6478,8108990,USA,WA,Bothell,50.46.244.34,50,Normal,percent13,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202148.jpg
575326010,10/19/2014 04:05:20,1435310324,10/19/2014 03:59:18,false,clixsense,0.7233,15464647,USA,WA,Vancouver,24.21.91.86,50,Normal,percent13,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202148.jpg
575326010,10/19/2014 04:06:21,1435310920,10/19/2014 04:04:46,false,clixsense,0.4544,28655815,USA,VA,Manassas,209.58.128.135,25,Easy,percent13,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202148.jpg
575326010,10/19/2014 04:35:54,1435327561,10/19/2014 04:35:03,false,instagc,0.6315,19636746,USA,NY,Bloomfield,192.182.222.243,30,Normal,percent13,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202148.jpg
575326010,10/19/2014 04:59:14,1435339848,10/19/2014 04:58:31,false,fusioncash,0.2835,22134305,USA,PA,York,50.149.9.75,50,Hard,percent13,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202148.jpg
575326010,10/19/2014 05:14:00,1435348027,10/19/2014 05:11:43,false,instagc,0.5727,19378092,USA,PA,Lancaster,73.175.60.41,16,Normal,percent13,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202148.jpg
575326010,10/19/2014 05:21:14,1435352334,10/19/2014 05:20:39,false,instagc,0.6603,21662777,USA,NM,Farmington,68.35.120.152,50,Normal,percent13,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202148.jpg
575326010,10/19/2014 05:48:28,1435366569,10/19/2014 05:28:21,false,points4rewards,0.6039,20113482,USA,"","",72.168.128.228,40,Easy,percent13,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202148.jpg
575326011,10/19/2014 04:01:17,1435307046,10/19/2014 04:00:42,false,instagc,0.7186,18871611,USA,IN,Noblesville,73.176.62.236,27,Normal,percent14,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202229.jpg
575326011,10/19/2014 04:06:58,1435311226,10/19/2014 04:04:37,false,clixsense,0.6478,8108990,USA,WA,Bothell,50.46.244.34,40,Normal,percent14,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202229.jpg
575326011,10/19/2014 04:07:31,1435311552,10/19/2014 04:06:16,false,instagc,0.5336,18386513,USA,TN,Knoxville,98.70.105.203,30,Easy,percent14,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202229.jpg
575326011,10/19/2014 04:09:11,1435312573,10/19/2014 04:08:48,false,clixsense,0.7233,15464647,USA,WA,Vancouver,24.21.91.86,20,Normal,percent14,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202229.jpg
575326011,10/19/2014 04:10:21,1435313423,10/19/2014 04:07:25,false,clixsense,0.4544,28655815,USA,VA,Manassas,209.58.128.135,25,Easy,percent14,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202229.jpg
575326011,10/19/2014 04:33:12,1435326081,10/19/2014 04:31:43,false,instagc,0.6315,19636746,USA,NY,Bloomfield,192.182.222.243,15,Normal,percent14,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202229.jpg
575326011,10/19/2014 05:02:50,1435342079,10/19/2014 05:02:10,false,fusioncash,0.2835,22134305,USA,PA,York,50.149.9.75,50,Normal,percent14,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202229.jpg
575326011,10/19/2014 05:18:22,1435350412,10/19/2014 05:16:59,false,instagc,0.5727,19378092,USA,PA,Lancaster,73.175.60.41,40,Easy,percent14,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202229.jpg
575326011,10/19/2014 05:20:01,1435351552,10/19/2014 05:19:30,false,instagc,0.6603,21662777,USA,NM,Farmington,68.35.120.152,40,Normal,percent14,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202229.jpg
575326011,10/19/2014 05:28:17,1435356131,10/19/2014 05:23:27,false,points4rewards,0.6039,20113482,USA,"","",72.168.130.231,25,Normal,percent14,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202229.jpg
575326012,10/19/2014 04:01:49,1435307554,10/19/2014 04:00:27,false,instagc,0.5336,18386513,USA,TN,Knoxville,98.70.105.203,75,Easy,percent15,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202338.jpg
575326012,10/19/2014 04:04:38,1435309683,10/19/2014 04:03:54,false,instagc,0.7186,18871611,USA,IN,Noblesville,73.176.62.236,21,Hard,percent15,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202338.jpg
575326012,10/19/2014 04:06:23,1435310935,10/19/2014 04:05:54,false,clixsense,0.7233,15464647,USA,WA,Vancouver,24.21.91.86,30,Normal,percent15,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202338.jpg
575326012,10/19/2014 04:10:21,1435313424,10/19/2014 04:07:25,false,clixsense,0.4544,28655815,USA,VA,Manassas,209.58.128.135,25,Easy,percent15,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202338.jpg
575326012,10/19/2014 04:19:37,1435318624,10/19/2014 04:08:53,false,clixsense,0.6478,8108990,USA,WA,Bothell,50.46.244.34,40,Normal,percent15,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202338.jpg
575326012,10/19/2014 04:46:22,1435332852,10/19/2014 04:45:42,false,instagc,0.6315,19636746,USA,NY,Bloomfield,192.182.222.243,25,Normal,percent15,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202338.jpg
575326012,10/19/2014 05:03:28,1435342466,10/19/2014 05:02:51,false,fusioncash,0.2835,22134305,USA,PA,York,50.149.9.75,50,Hard,percent15,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202338.jpg
575326012,10/19/2014 05:20:01,1435351551,10/19/2014 05:19:30,false,instagc,0.6603,21662777,USA,NM,Farmington,68.35.120.152,50,Normal,percent15,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202338.jpg
575326012,10/19/2014 05:22:34,1435353221,10/19/2014 05:18:24,false,instagc,0.5727,19378092,USA,PA,Lancaster,73.175.60.41,40,Normal,percent15,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202338.jpg
575326012,10/19/2014 05:30:22,1435357264,10/19/2014 05:29:25,false,eup_slw,0.2244,29681039,USA,CT,New Haven,32.212.50.15,30,Easy,percent15,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202338.jpg
575326013,10/19/2014 03:59:47,1435306064,10/19/2014 03:58:43,false,instagc,0.7186,18871611,USA,IN,Noblesville,73.176.62.236,21,Normal,percent16,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202400.jpg
575326013,10/19/2014 04:04:39,1435309684,10/19/2014 04:03:18,false,instagc,0.5336,18386513,USA,TN,Knoxville,98.70.105.203,15,Easy,percent16,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202400.jpg
575326013,10/19/2014 04:04:42,1435309724,10/19/2014 04:02:02,false,clixsense,0.4544,28655815,USA,VA,Manassas,207.244.77.16,25,Easy,percent16,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202400.jpg
575326013,10/19/2014 04:08:11,1435312038,10/19/2014 04:07:40,false,clixsense,0.7233,15464647,USA,WA,Vancouver,24.21.91.86,25,Normal,percent16,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202400.jpg
575326013,10/19/2014 04:31:42,1435325193,10/19/2014 04:30:52,false,instagc,0.6315,19636746,USA,NY,Bloomfield,192.182.222.243,30,Normal,percent16,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202400.jpg
575326013,10/19/2014 04:33:09,1435326043,10/19/2014 04:23:59,false,clixsense,0.6478,8108990,USA,WA,Bothell,50.46.244.34,50,Normal,percent16,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202400.jpg
575326013,10/19/2014 05:02:50,1435342082,10/19/2014 05:02:10,false,fusioncash,0.2835,22134305,USA,PA,York,50.149.9.75,50,Hard,percent16,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202400.jpg
575326013,10/19/2014 05:18:19,1435350378,10/19/2014 05:17:44,false,instagc,0.6603,21662777,USA,NM,Farmington,68.35.120.152,25,Normal,percent16,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202400.jpg
575326013,10/19/2014 05:18:22,1435350416,10/19/2014 05:16:59,false,instagc,0.5727,19378092,USA,PA,Lancaster,73.175.60.41,22,Normal,percent16,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202400.jpg
575326013,10/19/2014 05:44:58,1435364789,10/19/2014 05:26:24,false,meprizescf,0.5421,20411346,USA,GA,Fitzgerald,71.28.47.46,30,Normal,percent16,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202400.jpg
575326014,10/19/2014 04:04:42,1435309723,10/19/2014 04:02:02,false,clixsense,0.4544,28655815,USA,VA,Manassas,207.244.77.16,25,Easy,percent17,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202415.jpg
575326014,10/19/2014 04:05:53,1435310636,10/19/2014 04:05:22,false,clixsense,0.7233,15464647,USA,WA,Vancouver,24.21.91.86,15,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202415.jpg
575326014,10/19/2014 04:06:13,1435310783,10/19/2014 04:05:41,false,instagc,0.7186,18871611,USA,IN,Noblesville,73.176.62.236,22,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202415.jpg
575326014,10/19/2014 04:11:02,1435313851,10/19/2014 04:09:45,false,instagc,0.5336,18386513,USA,TN,Knoxville,98.70.105.203,40,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202415.jpg
575326014,10/19/2014 04:23:58,1435320982,10/19/2014 04:19:38,false,clixsense,0.6478,8108990,USA,WA,Bothell,50.46.244.34,40,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202415.jpg
575326014,10/19/2014 04:37:48,1435328490,10/19/2014 04:36:54,false,instagc,0.6315,19636746,USA,NY,Bloomfield,192.182.222.243,15,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202415.jpg
575326014,10/19/2014 04:40:26,1435329694,10/19/2014 04:21:07,false,points4rewards,0.6039,20113482,USA,"","",72.168.130.170,45,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202415.jpg
575326014,10/19/2014 05:04:49,1435343197,10/19/2014 05:04:14,false,fusioncash,0.2835,22134305,USA,PA,York,50.149.9.75,50,Hard,percent17,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202415.jpg
575326014,10/19/2014 05:09:55,1435346024,10/19/2014 05:08:34,false,instagc,0.5727,19378092,USA,PA,Lancaster,73.175.60.41,30,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202415.jpg
575326014,10/19/2014 05:18:19,1435350399,10/19/2014 05:17:44,false,instagc,0.6603,21662777,USA,NM,Farmington,68.35.120.152,30,Normal,percent17,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202415.jpg
575326015,10/19/2014 03:58:42,1435305226,10/19/2014 03:57:16,false,instagc,0.7186,18871611,USA,IN,Noblesville,73.176.62.236,25,Normal,percent18,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202419.jpg
575326015,10/19/2014 04:00:26,1435306442,10/19/2014 03:56:52,false,instagc,0.5336,18386513,USA,TN,Knoxville,98.70.105.203,30,Normal,percent18,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202419.jpg
575326015,10/19/2014 04:01:14,1435307028,10/19/2014 04:00:25,false,clixsense,0.4544,28655815,USA,VA,Manassas,207.244.77.16,20,Easy,percent18,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202419.jpg
575326015,10/19/2014 04:05:20,1435310328,10/19/2014 03:59:18,false,clixsense,0.7233,15464647,USA,WA,Vancouver,24.21.91.86,10,Normal,percent18,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202419.jpg
575326015,10/19/2014 04:24:29,1435321361,10/19/2014 04:23:27,false,prodege,0.7711,12274848,USA,CA,Riverside,108.93.77.239,30,Normal,percent18,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202419.jpg
575326015,10/19/2014 04:39:22,1435329299,10/19/2014 04:38:42,false,instagc,0.6315,19636746,USA,NY,Bloomfield,192.182.222.243,25,Normal,percent18,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202419.jpg
575326015,10/19/2014 04:40:40,1435329803,10/19/2014 04:33:11,false,clixsense,0.6478,8108990,USA,WA,Bothell,50.46.244.34,60,Normal,percent18,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202419.jpg
575326015,10/19/2014 05:05:26,1435343646,10/19/2014 05:04:50,false,fusioncash,0.2835,22134305,USA,PA,York,50.149.9.75,60,Hard,percent18,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202419.jpg
575326015,10/19/2014 05:09:55,1435346021,10/19/2014 05:08:34,false,instagc,0.5727,19378092,USA,PA,Lancaster,73.175.60.41,30,Hard,percent18,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202419.jpg
575326015,10/19/2014 05:17:42,1435350022,10/19/2014 05:17:08,false,instagc,0.6603,21662777,USA,NM,Farmington,68.35.120.152,25,Normal,percent18,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202419.jpg
575326016,10/19/2014 04:01:59,1435307704,10/19/2014 04:01:16,false,clixsense,0.4544,28655815,USA,VA,Manassas,207.244.77.16,30,Normal,percent19,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202441.jpg
575326016,10/19/2014 04:05:53,1435310634,10/19/2014 04:05:22,false,clixsense,0.7233,15464647,USA,WA,Vancouver,24.21.91.86,40,Normal,percent19,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202441.jpg
575326016,10/19/2014 04:06:13,1435310799,10/19/2014 04:05:41,false,instagc,0.7186,18871611,USA,IN,Noblesville,73.176.62.236,22,Normal,percent19,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202441.jpg
575326016,10/19/2014 04:14:44,1435315808,10/19/2014 04:12:11,false,instagc,0.5336,18386513,USA,TN,Knoxville,98.70.105.203,40,Normal,percent19,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202441.jpg
575326016,10/19/2014 04:25:40,1435322020,10/19/2014 04:25:08,false,prodege,0.7711,12274848,USA,CA,Riverside,108.93.77.239,45,Normal,percent19,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202441.jpg
575326016,10/19/2014 04:33:12,1435326073,10/19/2014 04:31:43,false,instagc,0.6315,19636746,USA,NY,Bloomfield,192.182.222.243,20,Hard,percent19,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202441.jpg
575326016,10/19/2014 04:57:39,1435338898,10/19/2014 04:48:54,false,clixsense,0.6478,8108990,USA,WA,Bothell,50.46.244.34,50,Normal,percent19,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202441.jpg
575326016,10/19/2014 05:04:49,1435343200,10/19/2014 05:04:14,false,fusioncash,0.2835,22134305,USA,PA,York,50.149.9.75,50,Hard,percent19,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202441.jpg
575326016,10/19/2014 05:20:37,1435351882,10/19/2014 05:20:03,false,instagc,0.6603,21662777,USA,NM,Farmington,68.35.120.152,35,Normal,percent19,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202441.jpg
575326016,10/19/2014 05:25:44,1435355040,10/19/2014 05:24:56,false,instagc,0.5727,19378092,USA,PA,Lancaster,73.175.60.41,30,Normal,percent19,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202441.jpg
575326017,10/19/2014 03:57:14,1435304221,10/19/2014 03:55:44,false,instagc,0.7186,18871611,USA,IN,Noblesville,73.176.62.236,25,Normal,percent20,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202514.jpg
575326017,10/19/2014 04:01:59,1435307703,10/19/2014 04:01:16,false,clixsense,0.4544,28655815,USA,VA,Manassas,207.244.77.16,25,Easy,percent20,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202514.jpg
575326017,10/19/2014 04:06:53,1435311205,10/19/2014 04:06:23,false,clixsense,0.7233,15464647,USA,WA,Vancouver,24.21.91.86,75,Normal,percent20,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202514.jpg
575326017,10/19/2014 04:06:58,1435311227,10/19/2014 04:04:37,false,clixsense,0.6478,8108990,USA,WA,Bothell,50.46.244.34,50,Normal,percent20,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202514.jpg
575326017,10/19/2014 04:12:09,1435314417,10/19/2014 04:11:03,false,instagc,0.5336,18386513,USA,TN,Knoxville,98.70.105.203,75,Normal,percent20,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202514.jpg
575326017,10/19/2014 04:25:06,1435321732,10/19/2014 04:24:30,false,prodege,0.7711,12274848,USA,CA,Riverside,108.93.77.239,50,Normal,percent20,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202514.jpg
575326017,10/19/2014 04:39:22,1435329297,10/19/2014 04:38:42,false,instagc,0.6315,19636746,USA,NY,Bloomfield,192.182.222.243,40,Normal,percent20,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202514.jpg
575326017,10/19/2014 05:03:28,1435342459,10/19/2014 05:02:51,false,fusioncash,0.2835,22134305,USA,PA,York,50.149.9.75,60,Hard,percent20,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202514.jpg
575326017,10/19/2014 05:05:55,1435343918,10/19/2014 05:03:43,false,points4rewards,0.6039,20113482,USA,"","",72.168.128.44,50,Normal,percent20,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202514.jpg
575326017,10/19/2014 06:24:22,1435388451,10/19/2014 06:23:55,false,instagc,0.45,25569616,USA,OR,Coos Bay,71.94.234.242,50,Normal,percent20,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202514.jpg
575326018,10/19/2014 03:58:09,1435304867,10/19/2014 03:54:31,false,clixsense,0.4544,28655815,USA,VA,Manassas,207.244.77.16,18,Normal,percent21,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202548.jpg
575326018,10/19/2014 04:04:39,1435309693,10/19/2014 04:03:18,false,instagc,0.5336,18386513,USA,TN,Knoxville,98.70.105.203,50,Easy,percent21,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202548.jpg
575326018,10/19/2014 04:05:40,1435310507,10/19/2014 04:05:13,false,instagc,0.7186,18871611,USA,IN,Noblesville,73.176.62.236,21,Normal,percent21,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202548.jpg
575326018,10/19/2014 04:06:58,1435311223,10/19/2014 04:04:37,false,clixsense,0.6478,8108990,USA,WA,Bothell,50.46.244.34,50,Normal,percent21,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202548.jpg
575326018,10/19/2014 04:08:47,1435312427,10/19/2014 04:08:12,false,clixsense,0.7233,15464647,USA,WA,Vancouver,24.21.91.86,45,Normal,percent21,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202548.jpg
575326018,10/19/2014 04:38:42,1435328927,10/19/2014 04:37:49,false,instagc,0.6315,19636746,USA,NY,Bloomfield,192.182.222.243,25,Normal,percent21,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202548.jpg
575326018,10/19/2014 04:59:14,1435339852,10/19/2014 04:58:31,false,fusioncash,0.2835,22134305,USA,PA,York,50.149.9.75,50,Hard,percent21,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202548.jpg
575326018,10/19/2014 05:18:19,1435350379,10/19/2014 05:17:44,false,instagc,0.6603,21662777,USA,NM,Farmington,68.35.120.152,30,Normal,percent21,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202548.jpg
575326018,10/19/2014 05:22:34,1435353220,10/19/2014 05:18:24,false,instagc,0.5727,19378092,USA,PA,Lancaster,73.175.60.41,50,Normal,percent21,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202548.jpg
575326018,10/19/2014 05:23:23,1435353706,10/19/2014 05:05:59,false,points4rewards,0.6039,20113482,USA,"","",72.168.130.231,55,Normal,percent21,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202548.jpg
575326019,10/19/2014 04:01:14,1435307022,10/19/2014 04:00:25,false,clixsense,0.4544,28655815,USA,VA,Manassas,207.244.77.16,20,Easy,percent22,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202652.jpg
575326019,10/19/2014 04:03:52,1435308991,10/19/2014 04:02:10,false,instagc,0.7186,18871611,USA,IN,Noblesville,73.176.62.236,21,Easy,percent22,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202652.jpg
575326019,10/19/2014 04:07:15,1435311357,10/19/2014 04:06:55,false,clixsense,0.7233,15464647,USA,WA,Vancouver,24.21.91.86,25,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202652.jpg
575326019,10/19/2014 04:12:09,1435314416,10/19/2014 04:11:03,false,instagc,0.5336,18386513,USA,TN,Knoxville,98.70.105.203,50,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202652.jpg
575326019,10/19/2014 04:40:40,1435329808,10/19/2014 04:33:11,false,clixsense,0.6478,8108990,USA,WA,Bothell,50.46.244.34,60,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202652.jpg
575326019,10/19/2014 04:46:22,1435332850,10/19/2014 04:45:42,false,instagc,0.6315,19636746,USA,NY,Bloomfield,192.182.222.243,25,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202652.jpg
575326019,10/19/2014 05:02:09,1435341612,10/19/2014 05:01:02,false,fusioncash,0.2835,22134305,USA,PA,York,50.149.9.75,50,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202652.jpg
575326019,10/19/2014 05:17:42,1435350017,10/19/2014 05:17:08,false,instagc,0.6603,21662777,USA,NM,Farmington,68.35.120.152,45,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202652.jpg
575326019,10/19/2014 05:18:22,1435350414,10/19/2014 05:16:59,false,instagc,0.5727,19378092,USA,PA,Lancaster,73.175.60.41,20,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202652.jpg
575326019,10/19/2014 05:23:23,1435353708,10/19/2014 05:05:59,false,points4rewards,0.6039,20113482,USA,"","",72.168.130.231,35,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202652.jpg
575326020,10/19/2014 04:05:12,1435310172,10/19/2014 04:04:39,false,instagc,0.7186,18871611,USA,IN,Noblesville,73.176.62.236,15,Normal,percent23,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202745.jpg
575326020,10/19/2014 04:06:21,1435310919,10/19/2014 04:04:46,false,clixsense,0.4544,28655815,USA,VA,Manassas,209.58.128.135,25,Easy,percent23,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202745.jpg
575326020,10/19/2014 04:08:47,1435312409,10/19/2014 04:08:12,false,clixsense,0.7233,15464647,USA,WA,Vancouver,24.21.91.86,5,Normal,percent23,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_percent/20141017_202745.jpg
